GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;11.722;0;3;0
0;23;10.71;0;3;0
0;26;10.6;0;4;0
0;34;12.678;0;2;0
0;38;11.277;0;3;0
1;54;10.446;-1.053;3;3
2;107;9.537;-0.91;3;3
2;118;10.522;-0.056;2;2
3;127;9.537;0;4;1
3;148;9.863;-0.659;2;1
3;150;9.537;0;4;1
3;155;9.537;0;4;2
4;165;9.214;-0.322;4;3
5;216;9.214;0;3;4
5;235;9.214;0;3;3
6;241;8.731;-0.484;4;3
6;265;8.416;-0.799;4;1
7;291;8.731;0;2;3
7;305;8.416;0;3;3
8;330;8.416;0;3;1
8;344;8.62;0.047;2;3
8;352;8.416;0;3;1
9;376;8.041;-0.477;3;3
9;399;7.859;-0.557;3;3
10;405;7.859;0;3;3
10;423;7.326;-0.624;3;2
11;447;7.859;0;1;3
11;466;7.28;-0.579;4;3
11;467;7.326;0;4;2
12;481;7.258;-0.311;3;2
12;488;7.285;-0.041;2;1
12;494;7.319;-0.007;3;1
12;501;7.326;0;2;1
12;517;7.326;0;3;4
13;526;7.258;0;3;3
13;529;7.026;-0.297;4;2
14;574;7.258;0;1;1
14;578;6.618;-0.667;4;1
14;596;7.208;0.032;2;2
15;606;6.076;-0.542;4;3
16;643;6.076;0;4;3
16;661;6.076;0;4;1
16;671;6.076;0;6;1
16;676;6.076;0;4;3
17;682;6.076;0;2;3
17;692;6.076;0;3;2
17;695;6.076;0;2;1
17;715;6.076;0;2;2
18;724;6.076;0;1;2
18;736;6.076;0;1;1
18;753;5.82;-0.256;4;3
18;758;6.076;0;2;3
19;776;5.82;0;5;1
19;779;6.076;0;1;2
20;806;5.82;0;3;1
20;839;5.82;0;4;3
21;847;5.82;0;2;3
21;868;5.82;0;3;3
22;896;5.82;0;3;1
22;906;5.82;0;4;3
22;908;5.82;0;2;2
23;938;5.621;-0.199;3;1
23;951;5.383;-0.437;5;3
24;976;5.383;0;3;3
24;989;5.383;0;4;4
24;993;5.383;0;4;1
25;1007;5.383;0;2;1
25;1024;5.383;0;2;2
25;1039;5.064;-0.439;4;3
26;1048;5.064;0;4;2
27;1095;5.044;-0.02;4;1
27;1105;5.064;0;3;3
27;1113;5.064;0;2;3
28;1126;5.064;0;2;3
28;1131;5.044;0;2;3
28;1149;5.044;0;3;2
29;1184;4.867;-0.186;5;3
30;1213;4.902;-0.053;4;2
30;1217;4.867;0;4;2
31;1245;4.684;-0.2;7;3
31;1247;4.867;0;3;2
31;1256;4.867;0;1;1
31;1257;4.867;0;2;3
32;1296;4.867;0;2;3
32;1299;4.684;0;3;1
32;1310;4.684;0;5;1
33;1342;4.684;0;3;2
33;1359;4.684;0;4;1
34;1376;4.684;0;2;3
34;1380;4.684;0;3;3
34;1384;4.629;-0.056;5;3
34;1394;4.684;0;1;3
35;1401;4.629;0;4;1
35;1420;4.684;0;3;2
35;1422;4.603;-0.054;6;2
36;1444;4.629;0;3;2
36;1445;4.629;0;2;2
36;1457;4.604;-0.053;2;2
36;1461;4.603;0;4;3
37;1486;4.602;-0.013;4;2
37;1510;4.603;0;3;3
37;1513;4.59;-0.026;4;3
38;1523;4.602;0;2;1
