GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;14.271;0;1;0
0;2;15.776;0;1;0
0;3;14.657;0;1;0
0;4;15.103;0;1;0
0;5;14.891;0;1;0
0;6;13.613;0;1;0
0;7;14.399;0;1;0
0;8;12.656;0;2;0
0;9;14.461;0;1;0
0;10;13.054;0;2;0
0;11;12.237;0;2;0
0;12;12.473;0;2;0
0;13;14.103;0;1;0
0;14;14.121;0;1;0
0;15;13.947;0;2;0
0;16;13.964;0;1;0
0;17;13.271;0;1;0
0;18;15.6;0;1;0
0;19;13.172;0;1;0
0;20;16.694;0;1;0
0;21;15.941;0;1;0
0;22;14.331;0;1;0
0;23;12.521;0;2;0
0;24;13.065;0;1;0
0;25;14.489;0;1;0
0;26;11.397;0;3;0
0;27;14.187;0;1;0
0;28;15.023;0;1;0
0;29;12.554;0;1;0
0;30;12.868;0;1;0
0;31;14.002;0;1;0
0;32;13.232;0;2;0
0;33;13.439;0;1;0
0;34;11.068;0;4;0
0;35;12.988;0;1;0
0;36;13.999;0;1;0
0;37;12.016;0;2;0
0;38;14.77;0;1;0
0;39;13.334;0;1;0
0;40;13.969;0;1;0
1;41;11.535;-0.907;2;2
1;42;13.125;1.109;0;1
1;43;12.237;0;1;1
1;44;12.237;0;1;4
1;45;10.967;-0.85;1;3
1;46;12.094;0.078;1;3
1;47;14.045;2.503;0;2
1;48;12.756;-0.111;1;3
1;49;11.969;-0.316;1;3
1;50;11.312;-0.085;3;3
1;51;13.129;-0.31;0;1
1;52;11.561;-0.571;2;2
1;53;10.821;-1.676;4;3
1;54;11.397;0;3;1
1;55;13.161;0.18;0;3
1;56;12.237;0;2;1
1;57;10.959;-1.813;3;2
1;58;11.068;0;2;1
1;59;14.239;2.428;0;3
1;60;12.399;0.063;1;3
1;61;11.793;0.725;2;1
1;62;12.473;0;1;1
1;63;12.55;0.534;1;1
1;64;11.011;-0.531;2;2
1;65;12.016;0;1;4
1;66;13.06;1.407;1;3
1;67;13.232;0;0;1
1;68;11.397;0;2;1
1;69;12.235;-0.001;1;1
1;70;11.413;-0.449;2;3
1;71;10.753;-1.223;4;3
1;72;12.237;0;1;2
1;73;13.062;1.356;1;2
1;74;12.141;-0.381;1;1
1;75;12.016;0;1;4
1;76;13.613;0;0;4
1;77;13.271;0;0;4
1;78;15.19;2.079;0;2
1;79;14.271;0;0;4
1;80;11.749;-0.021;2;2
2;81;10.959;0;2;2
2;82;12.487;1.309;0;2
2;83;12.727;1.373;0;2
2;84;10.187;-1.054;4;3
2;85;10.889;0.137;2;1
2;86;11.704;0.636;1;1
2;87;12.177;1.11;1;3
2;88;10.967;0;1;1
2;89;12.675;1.731;0;2
2;90;12.598;1.523;0;3
2;91;11.265;0.444;1;1
2;92;11.068;0;2;4
2;93;11.471;0.457;1;3
2;94;11.011;0;2;4
2;95;10.564;-0.395;3;1
2;96;11.793;0;1;4
2;97;13.181;2.037;0;3
2;98;14.641;3.627;0;2
2;99;13.849;2.782;0;3
2;100;12.403;1.547;0;2
2;101;11.647;0.737;2;3
2;102;15.233;4.158;0;3
2;103;13.421;1.956;0;2
2;104;10.821;0;2;4
2;105;10.959;0;2;1
2;106;11.829;0.294;1;1
2;107;10.959;0;2;1
2;108;12.042;0.838;0;2
2;109;11.413;0;2;4
2;110;13.504;2.519;0;3
2;111;12.406;1.619;0;3
2;112;11.011;0;1;4
2;113;11.793;0.725;1;1
2;114;11.057;-0.255;2;1
2;115;10.821;0;2;4
2;116;12.427;1.237;0;2
2;117;11.206;0.384;2;1
2;118;11.52;0.626;2;3
