GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;16.206;0;1;0
0;2;14.979;0;1;0
0;3;12.943;0;2;0
0;4;15.008;0;1;0
0;5;15.148;0;1;0
0;6;12.93;0;2;0
0;7;13.978;0;1;0
0;8;14.213;0;1;0
0;9;13.647;0;1;0
0;10;13.201;0;1;0
0;11;13.473;0;1;0
0;12;14.504;0;1;0
0;13;12.249;0;2;0
0;14;13.524;0;1;0
0;15;15.683;0;1;0
0;16;13.9;0;1;0
0;17;14.513;0;1;0
0;18;14.45;0;1;0
0;19;14.023;0;1;0
0;20;14.328;0;1;0
0;21;13.071;0;1;0
0;22;14.107;0;1;0
0;23;14.876;0;1;0
0;24;16.408;0;1;0
0;25;12.767;0;2;0
0;26;15.284;0;1;0
0;27;12.621;0;3;0
0;28;11.601;0;3;0
0;29;14.802;0;1;0
0;30;13.626;0;1;0
0;31;11.408;0;4;0
0;32;11.573;0;3;0
0;33;15.658;0;1;0
0;34;12.466;0;2;0
0;35;13.288;0;2;0
0;36;14.553;0;1;0
0;37;13.578;0;1;0
0;38;13.059;0;2;0
0;39;12.062;0;3;0
0;40;15.102;0;1;0
1;41;11.573;0;2;1
1;42;11.601;0;2;1
1;43;12.621;0;1;4
1;44;13.516;1.915;0;1
1;45;12.062;0;2;4
1;46;13.578;0;0;1
1;47;13.377;1.207;0;3
1;48;12.979;1.57;0;3
1;49;12.943;0;0;4
1;50;11.573;0;2;3
1;51;12.417;0.356;2;1
1;52;11.112;-0.474;5;3
1;53;14.752;2.317;0;2
1;54;12.699;0.868;1;2
1;55;12.567;0.398;1;2
1;56;13.845;0.916;0;2
1;57;15.025;3.52;0;3
1;58;11.408;0;2;4
1;59;11.931;0.196;1;3
1;60;14.161;2.426;0;3
1;61;11.601;0;1;1
1;62;12.621;0;1;4
1;63;12.641;1.233;1;1
1;64;12.93;0;0;4
1;65;13.823;1.992;0;2
1;66;13.159;0.843;1;3
1;67;12.416;-0.05;1;1
1;68;11.594;-0.872;2;1
1;69;11.573;0;2;4
1;70;12.197;0.789;1;1
1;71;12.466;0;1;1
1;72;13.641;1.58;0;1
1;73;13.071;0;1;4
1;74;11.177;-1.656;4;2
1;75;11.702;-0.395;1;3
1;76;11.601;0;2;4
1;77;11.408;0;3;1
1;78;13.346;1.074;1;3
1;79;12.816;0.35;1;1
1;80;11.408;0;1;2
2;81;11.399;0.287;3;3
2;82;11.601;0;1;1
2;83;11.386;0.126;3;3
2;84;11.573;0;1;2
2;85;13.189;2.044;0;3
2;86;11.408;0;2;4
2;87;13.038;1.35;0;3
2;88;10.923;-0.582;4;3
2;89;13.129;1.575;0;2
2;90;13.778;2.517;0;3
2;91;12.344;0.854;0;2
2;92;11.408;0;1;4
2;93;13.106;1.616;0;3
2;94;11.177;0;2;2
2;95;11.177;0;3;3
2;96;11.408;0;1;4
2;97;11.177;0;2;4
2;98;11.408;0;2;2
2;99;14.349;2.7;0;2
2;100;11.408;0;3;4
2;101;12.776;1.401;0;2
2;102;12.079;0.575;0;3
2;103;13.594;2.333;0;2
2;104;11.177;0;4;4
2;105;11.812;0.404;0;1
2;106;11.408;0;2;1
2;107;11.408;0;2;2
2;108;11.408;0;1;1
2;109;11.573;0;1;4
2;110;13.279;1.778;0;3
2;111;11.408;0;2;1
2;112;11.446;-0.059;0;3
2;113;11.408;0;3;2
2;114;13.789;2.529;0;3
2;115;14.225;2.932;0;3
2;116;13.725;2.234;0;3
2;117;13.881;2.588;0;3
2;118;11.177;0;3;4
2;119;11.601;0;1;1
2;120;11.702;0;1;1
3;121;12.166;0.989;0;3
3;122;11.408;0;0;1
3;123;11.177;0;1;2
3;124;10.923;0;3;1
3;125;11.177;0;2;3
3;126;10.982;-0.183;3;3
3;127;15.175;4.158;0;3
3;128;11.974;0.924;0;2
3;129;11.479;0.302;1;1
