GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;10;13.201;0;1;0
0;28;11.601;0;3;0
0;31;11.408;0;4;0
0;32;11.573;0;3;0
0;34;12.466;0;2;0
1;52;11.112;-0.474;5;3
1;61;11.601;0;1;1
1;74;11.177;-1.656;4;2
1;77;11.408;0;3;1
2;88;10.923;-0.582;4;3
2;94;11.177;0;2;2
2;97;11.177;0;2;4
3;124;10.923;0;3;1
3;144;10.277;-0.9;5;1
3;156;11.134;-0.043;2;1
5;213;9.164;-1.436;4;3
6;245;9.164;0;3;2
6;276;8.78;-0.383;4;1
7;287;8.78;0;4;2
7;295;8.78;0;3;3
8;325;9.104;0.323;1;1
8;341;8.85;0.07;2;3
8;358;8.003;-0.777;4;3
9;362;7.922;-1.021;3;2
9;375;8.003;0;3;1
9;382;7.834;-0.557;3;2
10;422;7.667;-0.252;4;3
11;462;7.667;0;3;3
11;474;7.667;0;3;3
12;495;7.667;0;3;1
12;498;7.667;0;2;1
12;517;7.066;-0.6;5;3
13;533;7.066;0;4;3
14;563;7.066;0;4;3
14;590;7.066;0;3;4
15;617;7.066;0;2;1
15;629;7.066;0;4;3
15;640;7.066;0;4;3
16;646;6.996;-0.07;4;1
16;649;7.066;0;3;1
16;651;7.066;0;1;1
16;657;7.066;0;2;2
16;662;7.066;0;1;3
17;681;6.996;0;4;2
17;685;7.066;0;2;3
17;720;6.996;0;4;2
18;723;6.544;-0.487;5;2
18;726;6.996;0;3;2
18;743;6.996;0;3;3
18;754;6.959;-0.072;3;3
19;761;6.898;0.146;3;2
19;767;6.996;0;1;2
19;799;6.594;-0.383;3;3
20;807;6.491;-0.229;4;2
20;808;6.544;0;3;1
20;819;6.544;0;3;4
20;821;6.594;0;2;1
21;845;6.491;0;3;3
21;846;6.229;-0.365;4;1
21;850;6.544;0;2;1
21;862;6.544;0;3;3
22;912;6.229;0;4;1
22;918;6.471;-0.047;2;3
23;923;6.229;0;2;2
23;924;6.229;0;2;1
23;934;6.228;-0.122;4;3
23;941;6.229;0;2;1
24;978;6.183;-0.045;4;2
24;994;6.229;0;1;3
24;999;6.228;0;3;4
25;1009;6.183;0;1;1
25;1021;6.054;-0.174;4;2
25;1022;6.183;0;3;3
26;1050;6.054;0;1;3
26;1065;6.059;-0.059;3;2
26;1072;6.112;-0.006;2;2
27;1085;5.981;-0.131;4;1
28;1127;5.981;0;3;1
28;1155;5.981;0;3;2
29;1162;5.981;0;2;3
29;1178;5.981;0;3;1
29;1188;5.97;-0.011;8;1
29;1192;5.981;0;4;2
29;1194;5.981;0;2;2
30;1208;5.981;0;2;1
30;1212;5.981;0;3;3
30;1236;5.981;0;2;1
30;1238;5.981;0;1;2
31;1248;5.97;0;3;2
31;1255;5.97;0;5;3
32;1287;5.97;0;3;1
32;1291;5.97;0;3;3
32;1296;5.97;0;3;2
32;1297;5.97;0;2;2
32;1301;5.97;0;2;1
32;1304;5.97;0;1;2
32;1308;5.97;0;1;3
32;1320;5.97;0;1;3
33;1321;5.97;0;6;2
33;1328;5.97;0;2;2
33;1339;5.97;0;3;2
33;1344;5.97;0;4;1
33;1349;5.97;0;1;2
33;1352;5.97;0;2;2
34;1366;5.97;0;2;2
34;1370;5.97;0;5;2
34;1372;5.97;0;1;2
34;1381;5.97;0;6;3
35;1405;5.97;0;4;3
35;1417;5.97;0;1;2
35;1421;5.97;0;2;2
36;1443;5.97;0;1;3
36;1456;5.97;0;2;2
37;1502;5.97;0;3;3
37;1517;5.75;-0.221;4;1
38;1542;5.75;0;4;1
38;1554;5.784;-0.187;2;1
38;1555;5.75;0;5;3
39;1572;5.655;-0.222;6;2
39;1575;5.75;0;1;3
40;1602;5.655;0;2;2
40;1617;5.655;0;6;3
40;1628;5.655;0;4;2
41;1641;5.655;0;3;2
41;1655;5.655;0;2;3
41;1661;5.655;0;3;3
41;1673;5.655;0;2;2
42;1683;5.655;0;1;2
42;1691;5.655;0;2;2
42;1704;5.655;0;2;3
43;1729;5.655;0;3;3
43;1732;5.655;0;2;3
43;1736;5.655;0;3;3
43;1756;5.655;0;2;1
43;1758;5.589;-0.066;3;3
44;1782;5.551;-0.071;3;2
44;1786;5.511;-0.111;5;2
45;1808;5.192;-0.359;4;1
45;1830;5.511;0;3;3
45;1834;5.511;0;4;3
45;1836;5.511;0;3;1
46;1849;5.511;0;2;2
46;1862;5.511;0;2;2
46;1875;5.192;0;4;4
47;1885;5.192;0;3;3
48;1935;5.192;0;2;3
48;1952;5.015;-0.337;3;2
49;1967;5.015;0;3;3
49;1986;4.842;-0.35;5;1
50;2012;4.842;0;3;3
50;2035;4.912;-0.016;2;2
51;2054;4.912;0;2;3
51;2059;4.826;-0.051;3;3
52;2113;4.803;-0.074;3;3
52;2119;4.826;0;2;1
53;2127;4.502;-0.313;3;2
53;2145;4.628;-0.187;3;2
54;2161;4.502;0;3;1
54;2168;4.501;-0.064;3;2
55;2206;4.476;-0.025;5;2
56;2251;4.476;0;5;1
56;2279;4.476;0;6;1
57;2291;4.476;0;1;1
58;2324;4.414;-0.062;5;1
59;2369;4.476;0.031;3;2
59;2379;4.414;0;4;2
60;2408;4.382;-0.063;5;2
60;2431;4.476;0;2;1
61;2447;4.24;-0.189;5;2
61;2451;4.382;0;2;3
61;2477;4.382;0;4;4
62;2496;4.382;0;4;2
63;2534;4.382;0;1;2
63;2546;3.876;-0.435;4;3
63;2548;3.992;-0.319;3;2
64;2561;3.876;0;4;3
64;2576;3.855;-0.332;5;2
64;2580;3.939;0.005;3;2
64;2598;3.876;0;3;1
65;2603;3.992;0;1;1
65;2606;3.876;0;2;2
65;2609;3.869;-0.038;3;3
65;2633;3.855;0;4;3
65;2640;3.873;0.007;3;2
66;2646;3.855;0;2;3
