GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;17.696;0;1;0
0;2;14.456;0;1;0
0;3;13.292;0;1;0
0;4;12.92;0;2;0
0;5;14.303;0;1;0
0;6;15.167;0;1;0
0;7;12.973;0;1;0
0;8;13.122;0;1;0
0;9;16.176;0;1;0
0;10;16.733;0;1;0
0;11;11.965;0;3;0
0;12;13.024;0;1;0
0;13;15.117;0;1;0
0;14;13.083;0;2;0
0;15;14.751;0;1;0
0;16;13.66;0;1;0
0;17;11.598;0;3;0
0;18;15.395;0;1;0
0;19;13.557;0;1;0
0;20;14.15;0;2;0
0;21;16.791;0;1;0
0;22;15.039;0;1;0
0;23;13.542;0;1;0
0;24;12.925;0;2;0
0;25;12.947;0;2;0
0;26;13.676;0;1;0
0;27;12.98;0;2;0
0;28;16.032;0;1;0
0;29;13.426;0;1;0
0;30;13.672;0;1;0
0;31;14.125;0;1;0
0;32;14.357;0;1;0
0;33;12.062;0;3;0
0;34;13.847;0;1;0
0;35;12.278;0;1;0
0;36;14.324;0;1;0
0;37;13.272;0;2;0
0;38;13.28;0;1;0
0;39;13.146;0;1;0
0;40;16.367;0;1;0
1;41;12.701;-0.279;1;1
1;42;13.28;0;1;4
1;43;11.598;0;2;4
1;44;12.925;0;1;1
1;45;11.775;-1.175;1;3
1;46;12.062;0;1;4
1;47;13.192;0.283;1;2
1;48;13.293;1.031;0;2
1;49;12.973;0;1;4
1;50;13.28;0;0;4
1;51;12.738;0.46;1;1
1;52;12.753;-0.298;1;2
1;53;12.278;0;1;1
1;54;12.519;0.349;1;3
1;55;13.324;0.83;0;2
1;56;13.907;1.282;0;3
1;57;13.697;1.098;0;2
1;58;15.355;2.233;0;2
1;59;11.38;-0.218;2;1
1;60;12.076;-0.948;1;1
1;61;14.439;2.154;0;2
1;62;12.024;-0.316;2;3
1;63;11.965;0;2;1
1;64;12.92;0;1;4
1;65;12.062;0;1;1
1;66;14.712;1.738;0;2
1;67;11.598;0;2;4
1;68;12.278;0;1;4
1;69;12.062;0;1;2
1;70;12.947;0;1;4
1;71;12.925;0;1;4
1;72;9.82;-2.011;4;2
1;73;12.407;-0.771;1;3
1;74;12.973;0;0;4
1;75;12.847;-0.074;1;1
1;76;12.92;0;1;2
1;77;12.997;0.398;0;2
1;78;12.278;0;1;4
1;79;11.894;-0.168;2;1
1;80;11.178;-0.786;2;1
2;81;11.178;0;2;3
2;82;11.566;-0.032;1;3
2;83;11.38;0;1;4
2;84;12.519;0;0;2
2;85;9.82;0;2;4
2;86;11.614;0.016;1;1
2;87;9.823;-2.007;2;2
2;88;11.38;0;1;4
2;89;12.062;0;1;4
2;90;12.214;0.725;0;3
2;91;10.185;-0.756;2;3
2;92;11.173;-0.573;1;3
2;93;15.483;3.241;0;2
2;94;13.498;1.716;0;3
2;95;11.178;0;1;4
2;96;12.062;0;1;1
2;97;10.945;-0.675;1;2
2;98;12.039;0.169;1;2
2;99;14.163;2.149;0;3
2;100;11.837;-0.249;1;2
2;101;11.471;-0.201;1;3
2;102;11.38;0;0;1
2;103;11.178;0;2;3
2;104;12.753;0;0;4
2;105;8.46;-2.928;4;2
2;106;11.965;0;1;4
2;107;11.961;0.067;0;1
2;108;12.278;0;0;4
2;109;10.288;-0.211;2;3
2;110;11.38;0;1;4
2;111;14.547;2.92;0;3
2;112;12.512;0.682;0;2
2;113;11.294;-0.427;1;3
2;114;11.255;-0.748;1;3
2;115;11.598;0;1;1
2;116;9.82;0;3;1
2;117;11.598;0;1;4
2;118;11.178;0;2;4
2;119;11.029;-0.802;2;2
2;120;11.38;0;1;3
3;121;10.837;0.338;1;3
3;122;9.8;-0.019;2;1
3;123;9.82;0;1;4
