GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;5;10.407;0;3;0
0;11;11.329;0;2;0
0;25;11.578;0;2;0
1;64;10.026;-0.967;3;3
1;65;10.327;-0.541;2;2
1;67;10.407;0;2;4
2;91;10.026;0;3;4
2;103;10.208;-0.198;1;1
2;110;9.455;-0.57;3;1
3;128;8.787;-1.044;4;2
4;165;8.787;0;4;1
4;169;8.787;0;3;1
4;172;8.787;0;3;1
4;188;8.787;0;2;3
5;204;8.787;0;2;3
5;223;8.582;-0.205;4;3
5;225;8.787;0;2;2
5;235;8.787;0;3;3
5;236;8.75;-0.038;3;3
5;238;8.787;0;2;1
6;245;8.695;-0.074;2;3
6;248;8.787;0;2;2
6;269;8.582;0;3;3
6;272;8.582;0;1;4
7;306;7.917;-0.778;4;1
7;312;8.582;0;2;3
7;313;8.413;-0.169;2;3
8;330;7.917;0;2;2
8;344;7.9;-0.598;4;3
8;349;7.917;0;3;2
9;376;7.869;-0.049;4;3
9;383;7.831;-0.086;4;1
9;395;7.9;0;3;2
9;397;7.9;0;3;3
10;414;7.843;-0.041;2;3
10;415;7.813;-0.072;3;2
10;428;7.554;-0.34;4;2
11;449;7.554;0;3;3
11;479;7.003;-0.825;4;3
12;500;7.003;0;3;1
12;517;7.554;0;2;2
12;518;7.003;0;3;4
13;522;7.003;0;1;1
13;534;6.871;-0.131;3;1
13;540;7.003;0;3;3
13;543;7.003;0;2;3
13;553;7.003;0;2;3
13;557;7.003;0;2;1
14;561;7.003;0;2;3
14;570;6.686;-0.251;3;2
14;582;6.663;-0.274;5;3
14;591;6.871;0;3;2
14;594;7.003;0;1;2
14;595;7.003;0;1;2
15;623;6.631;-0.306;5;3
15;624;6.67;-0.162;4;2
15;639;6.686;0;3;2
16;644;6.663;0;2;3
16;646;6.631;0;3;2
16;658;6.67;0;3;1
16;668;6.663;0;3;2
17;689;6.512;-0.163;3;3
17;705;6.384;-0.282;6;2
18;732;6.384;0;3;2
18;739;6.384;0;3;2
18;749;6.384;0;3;3
19;767;6.384;0;4;3
19;794;6.384;0;3;1
19;796;6.384;0;3;1
19;799;6.384;0;2;2
20;822;6.384;0;2;1
20;826;6.384;0;2;2
20;829;5.945;-0.439;4;3
20;834;6.384;0;1;2
21;853;5.945;0;3;1
21;854;5.945;0;3;3
21;875;5.703;-0.461;3;2
22;902;5.576;-0.248;5;2
23;921;5.576;0;2;3
23;936;5.576;0;3;2
23;938;5.576;0;3;3
23;939;5.576;0;4;3
24;962;5.576;0;3;3
24;966;5.576;0;2;2
24;967;5.576;0;3;2
24;982;5.576;0;3;2
24;995;5.44;-0.136;4;3
25;1006;5.576;0;1;2
25;1021;5.576;0;3;2
26;1041;5.512;0.004;2;2
26;1043;5.44;0;7;1
26;1046;5.44;0;2;3
26;1052;5.44;0;6;1
26;1069;5.44;0;4;3
26;1080;5.44;0;5;4
27;1084;5.44;0;5;1
27;1086;5.44;0;3;2
27;1094;5.44;0;5;3
27;1101;5.44;0;1;3
27;1102;5.44;0;3;3
27;1105;5.44;0;4;3
27;1106;5.44;0;1;1
27;1110;5.44;0;4;2
27;1116;5.44;0;3;2
28;1132;5.44;0;3;3
28;1143;5.44;0;1;1
28;1152;5.44;0;1;2
28;1155;5.44;0;3;1
29;1166;5.44;0;2;2
29;1174;5.44;0;3;2
29;1175;5.44;0;2;3
29;1179;5.44;0;3;2
29;1197;5.43;-0.01;4;3
30;1233;5.135;-0.3;5;2
31;1245;5.43;0;2;3
31;1264;5.135;0;2;2
31;1270;5.18;-0.107;3;2
31;1273;5.135;0;4;2
31;1274;5.135;0;3;2
32;1283;5.212;-0.071;2;2
32;1286;5.067;-0.068;4;3
32;1307;5.135;0;3;3
32;1315;5.135;0;4;2
33;1322;5.067;0;4;1
33;1324;5.131;-0.042;2;2
33;1325;5.067;0;2;1
34;1366;5.067;0;3;1
34;1367;5.05;-0.083;5;2
35;1403;5.05;0;3;2
35;1405;5.067;0;2;1
36;1474;4.958;-0.101;6;2
37;1510;4.958;0;3;3
37;1511;4.958;0;4;3
38;1535;4.958;0;1;2
38;1539;4.958;0;2;3
38;1544;4.958;0;5;1
38;1546;4.958;0;4;3
38;1559;4.958;0;3;2
39;1561;4.958;0;4;3
39;1599;4.916;-0.042;3;3
40;1619;4.916;0;3;1
41;1659;4.887;-0.049;4;2
41;1669;4.916;0;2;1
41;1680;4.916;0;2;3
42;1682;4.916;0;2;3
42;1690;4.837;-0.065;4;3
42;1704;4.908;0.006;2;2
42;1720;4.887;0;3;3
43;1736;4.831;-0.056;5;1
43;1750;4.837;0;3;3
44;1784;4.831;0;5;3
44;1800;4.837;0;2;3
45;1801;4.831;0;2;2
45;1806;4.831;0;2;1
45;1821;4.831;0;2;3
45;1828;4.831;0;3;3
45;1829;4.831;0;2;1
45;1834;4.831;0;1;2
46;1842;4.831;0;3;2
46;1856;4.831;0;3;2
46;1862;4.816;-0.018;4;2
46;1876;4.831;0;1;2
47;1913;4.754;-0.07;3;2
47;1917;4.816;0;3;4
48;1930;4.757;-0.036;2;2
48;1936;4.754;0;3;1
48;1939;4.754;0;2;3
48;1947;4.726;-0.098;3;3
48;1960;4.754;0;2;1
49;1971;4.71;-0.03;3;3
49;1973;4.653;-0.087;3;2
49;1976;4.649;-0.091;4;3
49;1979;4.709;-0.032;3;3
50;2002;4.653;0;2;1
50;2019;4.624;-0.056;4;2
51;2062;4.634;-0.005;2;3
51;2064;4.624;0;3;3
51;2079;4.649;0;2;3
52;2083;4.624;0;2;1
52;2092;4.606;-0.023;9;2
53;2137;4.606;0;5;3
53;2154;4.606;0;5;3
53;2159;4.621;0.006;1;2
54;2163;4.606;0;4;3
54;2164;4.606;0;2;3
54;2170;4.606;0;6;2
54;2171;4.606;0;3;3
54;2175;4.606;0;5;2
54;2183;4.606;0;4;3
54;2186;4.606;0;4;1
54;2188;4.606;0;2;2
55;2205;4.606;0;3;3
55;2207;4.606;0;3;2
55;2209;4.606;0;2;3
55;2211;4.606;0;1;3
55;2212;4.606;0;2;2
55;2214;4.606;0;2;3
55;2225;4.606;0;2;2
55;2233;4.606;0;2;2
55;2234;4.606;0;2;3
55;2238;4.606;0;2;1
55;2240;4.606;0;1;2
56;2244;4.606;0;3;1
56;2256;4.606;0;4;2
56;2261;4.606;0;4;1
56;2263;4.606;0;4;2
56;2271;4.606;0;8;2
56;2272;4.606;0;3;2
56;2277;4.606;0;2;1
56;2279;4.606;0;6;2
57;2283;4.606;0;7;3
57;2287;4.606;0;2;2
57;2289;4.606;0;4;1
57;2295;4.606;0;1;2
57;2300;4.606;0;1;2
57;2314;4.606;0;1;3
57;2320;4.606;0;6;1
58;2324;4.606;0;3;3
58;2328;4.606;0;6;1
58;2337;4.606;0;2;2
58;2339;4.606;0;1;3
58;2341;4.606;0;2;2
58;2349;4.606;0;1;2
58;2351;4.606;0;3;1
58;2352;4.606;0;4;2
58;2353;4.606;0;3;1
58;2356;4.606;0;1;3
59;2366;4.606;0;4;3
59;2367;4.606;0;6;2
59;2380;4.606;0;1;3
59;2384;4.606;0;3;2
59;2392;4.606;0;4;2
59;2395;4.606;0;4;4
60;2402;4.606;0;1;3
60;2403;4.606;0;5;1
60;2407;4.606;0;2;3
60;2420;4.606;0;4;3
60;2422;4.606;0;6;1
60;2429;4.606;0;2;2
60;2430;4.606;0;5;2
61;2442;4.606;0;2;3
61;2451;4.606;0;7;3
61;2453;4.606;0;4;3
61;2457;4.606;0;2;2
61;2461;4.606;0;4;2
62;2484;4.606;0;2;1
62;2494;4.606;0;4;1
62;2511;4.606;0;1;1
62;2515;4.606;0;2;3
62;2517;4.606;0;1;3
63;2523;4.606;0;3;2
63;2524;4.606;0;4;2
63;2527;4.606;0;1;1
63;2529;4.606;0;1;3
63;2532;4.606;0;2;2
63;2538;4.606;0;4;2
63;2541;4.606;0;3;2
63;2542;4.606;0;3;3
63;2543;4.606;0;1;2
63;2547;4.606;0;7;2
63;2552;4.606;0;8;1
63;2554;4.606;0;1;3
64;2563;4.606;0;3;2
64;2565;4.606;0;1;3
64;2569;4.606;0;3;3
64;2571;4.606;0;3;1
64;2574;4.606;0;1;2
64;2581;4.606;0;1;1
64;2582;4.606;0;1;1
64;2588;4.606;0;2;2
64;2590;4.606;0;2;1
64;2591;4.606;0;3;2
64;2597;4.606;0;1;1
64;2600;4.606;0;5;1
