GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;12.803;0;2;0
0;2;12.018;0;3;0
0;3;15.03;0;1;0
0;4;14.025;0;1;0
0;5;15.727;0;1;0
0;6;14.959;0;1;0
0;7;14.301;0;1;0
0;8;13.877;0;1;0
0;9;12.861;0;2;0
0;10;14.222;0;1;0
0;11;13.11;0;2;0
0;12;14.224;0;1;0
0;13;12.922;0;2;0
0;14;13.304;0;2;0
0;15;13.831;0;1;0
0;16;15.889;0;1;0
0;17;15.586;0;1;0
0;18;15.207;0;1;0
0;19;14.722;0;1;0
0;20;16.888;0;1;0
0;21;13.322;0;1;0
0;22;16.441;0;1;0
0;23;16.587;0;1;0
0;24;13.748;0;1;0
0;25;13.585;0;1;0
0;26;10.962;0;2;0
0;27;14.356;0;1;0
0;28;15.091;0;1;0
0;29;13.008;0;2;0
0;30;12.984;0;2;0
0;31;13.665;0;1;0
0;32;13.963;0;1;0
0;33;15.663;0;1;0
0;34;14.348;0;1;0
0;35;13.446;0;2;0
0;36;13.67;0;1;0
0;37;14.281;0;1;0
0;38;14.089;0;1;0
0;39;11.861;0;4;0
0;40;15.176;0;1;0
1;41;13.304;0;0;1
1;42;12.803;0;1;4
1;43;12.97;1.108;1;1
1;44;13.814;1.3;0;3
1;45;11.861;0;2;4
1;46;12.621;0.181;2;3
1;47;12.861;0;1;4
1;48;12.413;-0.572;1;2
1;49;12.018;0;2;4
1;50;11.449;-1.204;2;2
1;51;12.803;0;1;1
1;52;13.322;0;1;4
1;53;10.84;-2.094;3;2
1;54;12.253;0.392;1;1
1;55;13.432;-0.316;0;1
1;56;12.922;0;1;4
1;57;11.017;-1.548;3;3
1;58;13.1;0.297;1;1
1;59;10.962;0;3;2
1;60;13.675;2.263;0;2
1;61;13.342;0.295;0;2
1;62;12.257;-0.075;1;2
1;63;11.959;-0.934;2;3
1;64;12.803;0;2;1
1;65;13.304;0;1;4
1;66;14.228;1.001;0;2
1;67;13.322;0;1;4
1;68;12.922;0;1;4
1;69;13.322;0;1;4
1;70;12.018;0;2;1
1;71;13.591;1.151;1;3
1;72;13.778;0.853;0;2
1;73;12.984;0;1;4
1;74;13.602;0.799;0;1
1;75;14.261;1.929;0;2
1;76;11.405;-0.507;2;3
1;77;13.11;0;1;4
1;78;16.502;4.032;0;3
1;79;14.796;2.404;0;3
1;80;12.018;0;2;4
2;81;10.776;-0.43;2;3
2;82;11.409;-0.501;2;3
2;83;11.591;0.574;0;1
2;84;12.48;0.825;0;2
2;85;11.914;0.031;1;3
2;86;13.05;2.149;0;2
2;87;13.751;1.812;0;2
2;88;11.616;0.714;1;3
2;89;11.959;0;1;4
2;90;10.84;0;1;4
2;91;10.84;0;2;4
2;92;11.812;0.601;1;2
2;93;10.84;0;1;1
2;94;12.645;0.737;1;2
2;95;13.67;2.769;0;2
2;96;13.285;2.295;0;3
2;97;10.212;-0.689;3;2
2;98;12.018;0;0;4
2;99;11.405;0;2;2
2;100;11.405;0;2;4
2;101;12.242;1.059;0;2
2;102;11.017;0;1;4
2;103;15.157;3.718;0;2
2;104;10.929;-0.087;2;1
2;105;9.835;-1.31;4;3
2;106;13.499;2.598;0;3
2;107;13.45;1.768;0;2
2;108;12.777;0.759;1;1
2;109;11.649;0.686;1;1
2;110;12.018;0;1;1
2;111;11.61;-0.221;1;2
2;112;11.449;0;1;4
2;113;11.162;0.146;1;1
2;114;12.018;0;1;4
2;115;12.253;0;1;1
2;116;13.308;2.075;0;2
2;117;11.844;0.433;0;2
2;118;11.477;-0.205;1;3
2;119;11.449;0;1;1
2;120;13.917;2.282;0;2
3;121;12.264;1.142;0;2
3;122;10.715;0.189;1;2
3;123;10.468;0.445;2;3
3;124;9.835;0;2;4
3;125;10.212;0;1;2
3;126;13.218;3.195;0;2
3;127;11.275;-0.13;1;3
3;128;10.776;0;1;1
3;129;9.835;0;2;4
3;130;10.84;0;1;4
3;131;12.112;1.304;0;3
3;132;11.968;0.906;0;2
3;133;10.771;-0.219;2;3
3;134;10.84;0;0;1
3;135;10.776;0;1;4
3;136;11.017;0;1;3
3;137;11.246;0.909;1;2
3;138;12.125;1.538;0;3
3;139;10.439;-0.181;2;3
3;140;10.317;-0.612;2;1
3;141;10.212;0;2;1
3;142;9.835;0;3;4
3;143;10.736;0.43;2;2
3;144;11.685;0.755;0;1
3;145;11.794;0.953;0;1
3;146;9.772;-0.063;3;3
3;147;10.625;0.243;2;3
3;148;10.986;0.146;1;1
3;149;10.84;0;1;2
3;150;11.37;0.529;1;1
3;151;9.1;-1.206;3;3
3;152;10.84;0;1;2
3;153;11.798;1.774;0;2
