GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;13.42;0;1;0
0;2;12.795;0;2;0
0;3;14.39;0;1;0
0;4;13.706;0;1;0
0;5;13.795;0;1;0
0;6;10.955;0;3;0
0;7;15.583;0;1;0
0;8;14.031;0;1;0
0;9;12.842;0;2;0
0;10;15.558;0;1;0
0;11;14.775;0;1;0
0;12;12.345;0;1;0
0;13;13.02;0;2;0
0;14;13.94;0;1;0
0;15;14.223;0;1;0
0;16;13.489;0;2;0
0;17;14.122;0;1;0
0;18;15.755;0;1;0
0;19;13.259;0;2;0
0;20;14.743;0;1;0
0;21;15.178;0;1;0
0;22;17.038;0;1;0
0;23;11.853;0;3;0
0;24;14.689;0;1;0
0;25;16.47;0;1;0
0;26;12.722;0;2;0
0;27;14.097;0;1;0
0;28;12.9;0;1;0
0;29;15.254;0;1;0
0;30;12.181;0;1;0
0;31;10.891;0;3;0
0;32;13.974;0;1;0
0;33;15.515;0;1;0
0;34;13.569;0;1;0
0;35;12.489;0;2;0
0;36;15.527;0;1;0
0;37;14.531;0;1;0
0;38;13.23;0;2;0
0;39;14.81;0;1;0
0;40;12.145;0;2;0
1;41;10.604;-0.946;3;3
1;42;14.85;2.751;0;2
1;43;11.378;-1.178;2;3
1;44;11.97;-0.519;1;1
1;45;13.661;1.21;0;3
1;46;11.161;-0.457;2;3
1;47;14.187;2.38;0;2
1;48;10.928;0.037;2;1
1;49;12.489;0;1;4
1;50;13.525;1.038;1;2
1;51;13.254;0.328;1;2
1;52;13.974;0;0;4
1;53;12.241;0.096;1;1
1;54;12.197;0.344;1;1
1;55;13.196;1.208;0;2
1;56;11.853;0;2;4
1;57;11.853;0;1;4
1;58;12.181;0;1;4
1;59;12.18;0.035;1;1
1;60;13.067;-0.272;1;2
1;61;12.145;0;2;1
1;62;11.502;-0.845;2;3
1;63;12.181;0;1;4
1;64;12.624;-0.063;1;3
1;65;13.47;1.748;0;3
1;66;13.42;0;0;4
1;67;13.343;0.113;0;1
1;68;13.038;0.857;0;1
1;69;11.525;-0.638;1;3
1;70;11.853;0;1;4
1;71;14.739;2.841;0;2
1;72;12.189;0.043;1;3
1;73;13.824;0.949;0;3
1;74;11.069;0.178;2;1
1;75;10.759;-0.132;3;1
1;76;10.955;0;3;1
1;77;11.853;0;2;1
1;78;9.898;-1.638;3;2
1;79;12.181;0;1;4
1;80;14.122;2.586;0;3
2;81;9.898;0;3;3
2;82;10.604;0;2;4
2;83;13.124;1.663;0;2
