GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;12.946;0;1;0
0;2;15.63;0;1;0
0;3;15.609;0;1;0
0;4;13.826;0;1;0
0;5;11.78;0;3;0
0;6;16.126;0;1;0
0;7;16.462;0;1;0
0;8;11.852;0;2;0
0;9;14.844;0;1;0
0;10;11.509;0;3;0
0;11;15.469;0;1;0
0;12;16.504;0;1;0
0;13;14.483;0;1;0
0;14;12.171;0;2;0
0;15;14.652;0;1;0
0;16;14.859;0;1;0
0;17;13.423;0;1;0
0;18;16.389;0;1;0
0;19;12.884;0;1;0
0;20;14.238;0;1;0
0;21;13.16;0;1;0
0;22;13.098;0;1;0
0;23;12.872;0;2;0
0;24;15.304;0;1;0
0;25;14.751;0;1;0
0;26;12.835;0;2;0
0;27;15.838;0;1;0
0;28;15.709;0;1;0
0;29;15.297;0;1;0
0;30;13.928;0;1;0
0;31;15.178;0;1;0
0;32;16.281;0;1;0
0;33;13.099;0;1;0
0;34;13.218;0;1;0
0;35;19.105;0;1;0
0;36;12.201;0;3;0
0;37;12.778;0;2;0
0;38;12.799;0;2;0
0;39;12.022;0;2;0
0;40;16.047;0;1;0
1;41;12.835;0;1;4
1;42;11.509;0;3;1
1;43;11.753;-0.573;2;2
1;44;11.509;0;2;4
1;45;11.976;0.136;2;3
1;46;11.78;0;2;1
1;47;13.01;0.721;1;3
1;48;11.509;0;3;4
1;49;12.892;1.248;1;2
1;50;11.652;-0.787;1;2
1;51;11.78;0;2;4
1;52;13.758;1.731;0;3
1;53;12.611;0.322;1;2
1;54;13.467;1.314;0;3
1;55;12.799;0;1;4
1;56;12.022;0;1;4
1;57;12.884;0;1;4
1;58;12.022;0;1;1
1;59;12.51;0.339;1;3
1;60;10.966;-1.397;3;3
1;61;15.128;3.153;0;3
1;62;12.201;0;1;4
1;63;12.171;0;1;4
1;64;9.884;-1.796;4;3
1;65;10.486;-2.036;3;3
1;66;12.201;0;1;1
1;67;12.022;0;1;1
1;68;13.005;1.154;0;1
1;69;13.099;0;0;4
1;70;12.559;0.112;0;2
1;71;12.171;0;1;4
1;72;13.015;0.844;0;3
1;73;11.61;-0.544;0;2
1;74;11.799;-0.192;1;2
1;75;12.799;0;0;4
1;76;12.778;0;1;4
1;77;12.928;0.774;0;2
1;78;11.509;0;2;4
1;79;12.171;0;1;4
1;80;11.78;0;2;4
2;81;13.498;2.138;0;3
2;82;10.486;0;2;3
2;83;9.884;0;4;4
2;84;11.046;-0.462;2;1
2;85;11.509;0;1;2
2;86;11.652;0;1;1
2;87;11.652;0;1;4
2;88;9.884;0;3;3
2;89;12.407;0.763;0;2
2;90;10.486;0;1;4
2;91;11.572;0.606;1;1
2;92;12.704;1.33;0;2
2;93;10.486;0;2;4
2;94;11.557;-0.196;1;1
2;95;11.633;0.124;1;3
2;96;11.509;0;0;4
2;97;11.509;0;1;4
2;98;11.753;0;1;4
2;99;12.785;1.276;0;1
2;100;13.22;2.523;0;2
2;101;10.823;-0.31;2;3
2;102;11.509;0;2;4
2;103;11.793;0.284;0;1
2;104;13.215;2.096;0;2
2;105;13.385;1.74;0;2
2;106;11.401;0.915;0;1
2;107;12.003;0.765;1;2
2;108;11.604;0.638;1;1
2;109;11.584;-0.06;1;2
2;110;11.509;0;1;1
2;111;11.273;-0.236;2;3
2;112;14.398;3.672;0;3
2;113;11.577;0.068;1;1
2;114;10.89;0.404;1;1
2;115;12.713;0.96;0;1
2;116;14.026;2.555;0;3
2;117;12.519;0.95;0;2
2;118;12.2;0.401;0;3
2;119;11.509;0;1;3
2;120;10.486;0;2;4
3;121;12.096;1.911;0;3
3;122;11.653;0.956;0;2
3;123;9.884;0;2;3
3;124;11.616;1.431;0;3
3;125;12.765;2.068;0;3
3;126;9.884;0;1;4
3;127;10.64;0.154;1;1
3;128;10.486;0;2;3
3;129;9.884;0;2;2
3;130;11.81;1.625;0;3
3;131;10.917;0.432;1;1
3;132;11.255;1.07;1;2
3;133;12.518;2.164;0;2
3;134;9.884;0;2;2
3;135;9.884;0;3;1
3;136;10.486;0;1;2
3;137;10.202;-0.284;2;1
3;138;10.486;0;1;4
3;139;9.749;-0.135;3;3
3;140;9.884;0;3;1
3;141;9.884;0;2;1
3;142;9.884;0;3;2
3;143;12.572;2.387;0;2
3;144;10.486;0;1;4
3;145;10.486;0;1;2
3;146;10.885;1.001;1;3
3;147;9.884;0;2;4
3;148;11.954;1.3;0;3
3;149;9.884;0;1;4
3;150;10.486;0;1;1
3;151;12.834;1.94;0;3
3;152;10.556;0.371;1;3
3;153;11.429;0.733;0;2
