GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;16.195;0;1;0
0;2;15.278;0;1;0
0;3;12.034;0;3;0
0;4;14.239;0;1;0
0;5;13.459;0;2;0
0;6;15.385;0;1;0
0;7;14.347;0;1;0
0;8;15.174;0;1;0
0;9;14.664;0;1;0
0;10;15.162;0;1;0
0;11;14.486;0;1;0
0;12;14.199;0;1;0
0;13;14.49;0;1;0
0;14;14.626;0;1;0
0;15;13.733;0;2;0
0;16;14.929;0;1;0
0;17;11.518;0;3;0
0;18;14.754;0;1;0
0;19;12.629;0;2;0
0;20;14.89;0;1;0
0;21;14.212;0;1;0
0;22;12.822;0;2;0
0;23;14.792;0;1;0
0;24;15.09;0;1;0
0;25;14.469;0;1;0
0;26;13.25;0;2;0
0;27;16.416;0;1;0
0;28;14.338;0;1;0
0;29;13.593;0;1;0
0;30;14.369;0;2;0
0;31;13.547;0;1;0
0;32;12.782;0;2;0
0;33;15.425;0;1;0
0;34;17.14;0;1;0
0;35;14.987;0;1;0
0;36;11.677;0;3;0
0;37;14.508;0;1;0
0;38;13.625;0;1;0
0;39;12.107;0;2;0
0;40;12.167;0;2;0
1;41;13.819;2.007;0;3
1;42;14.624;1.588;0;3
1;43;13.5;0.687;1;3
1;44;11.48;-0.197;2;1
1;45;12.629;0;1;1
1;46;13.459;0;1;4
1;47;13.533;1.105;0;3
1;48;13.409;1.517;1;3
1;49;12.034;0;2;4
1;50;13.715;0.969;0;3
1;51;10.132;-2.018;4;2
1;52;12.287;0.475;1;2
1;53;12.782;0;1;4
1;54;13.919;-0.32;0;1
1;55;11.677;0;2;4
1;56;13.352;0.539;1;2
1;57;11.876;-0.951;2;3
1;58;11.677;0;1;4
1;59;12.908;1.39;1;1
1;60;11.518;0;2;4
1;61;11.935;0.417;1;1
1;62;13.459;0;0;4
1;63;14.795;1.671;0;3
1;64;10.363;-1.969;4;3
1;65;13.25;0;0;4
1;66;14.07;2.472;0;3
1;67;12.034;0;2;4
1;68;13.577;0.327;0;1
1;69;11.677;0;1;4
1;70;12.822;0;1;1
1;71;11.677;0;2;2
1;72;13.593;0;1;4
1;73;12.034;0;1;4
1;74;12.943;1.13;1;3
1;75;11.332;-0.703;3;1
1;76;13.853;1.7;0;2
1;77;12.997;0.354;1;2
1;78;12.379;-0.299;1;3
1;79;13.229;1.632;1;2
1;80;13.543;0.416;0;2
2;81;13.915;2.411;0;3
2;82;10.132;0;3;3
2;83;10.132;0;4;2
2;84;12.107;1.375;0;3
2;85;11.48;0;1;4
2;86;15.899;4.493;0;3
2;87;11.836;0.356;1;1
2;88;10.089;-1.06;4;3
2;89;12.205;0.508;0;2
2;90;11.406;-0.019;2;2
2;91;11.338;0.398;1;3
2;92;11.876;0;1;2
2;93;10.363;0;3;4
2;94;13.198;1.422;0;3
2;95;12.872;1.722;0;2
2;96;13.357;2.551;0;2
2;97;12.452;0.934;0;1
2;98;11.677;0;1;4
2;99;10.132;0;3;4
2;100;11.332;0;2;4
2;101;10.363;0;2;4
2;102;12.515;1.495;0;3
2;103;11.138;0.313;2;2
2;104;11.388;1.141;1;3
2;105;13.65;2.501;0;3
2;106;11.77;0.438;1;1
2;107;11.332;0;1;4
2;108;11.077;-0.006;1;3
2;109;11.332;0;1;1
2;110;11.192;-0.326;2;1
2;111;11.518;0;1;4
2;112;10.972;0.032;1;2
2;113;12.043;0.015;0;2
2;114;10.373;-0.452;2;2
2;115;14.625;3.893;0;3
2;116;10.006;-0.126;2;3
2;117;11.518;0;1;1
2;118;11.876;0;1;1
2;119;13.325;1.821;0;2
2;120;11.686;-0.04;1;2
3;121;11.332;0;1;3
3;122;11.839;1.728;0;2
3;123;10.132;0;2;2
3;124;10.471;0.339;2;3
3;125;11.077;0;1;2
3;126;10.089;0;2;2
3;127;9.465;-0.624;3;3
3;128;10.071;-0.061;3;3
3;129;13.078;3.031;0;3
3;130;10.132;0;2;2
3;131;10.089;0;2;1
3;132;10.089;0;3;2
3;133;10.132;0;2;1
3;134;11.954;1.707;0;3
3;135;10.652;0.122;1;2
3;136;11.356;1.224;0;1
3;137;12.039;1.404;0;2
3;138;13.528;2.751;0;2
3;139;11.025;0.652;0;1
3;140;10.363;0;1;1
3;141;10.972;0;0;4
3;142;10.006;0;3;1
3;143;12.571;1.599;0;1
3;144;10.807;0.675;1;1
3;145;12.485;1.818;0;2
3;146;10.743;0.675;1;3
3;147;11.145;1.076;0;2
3;148;10.373;0;1;2
3;149;10.132;0;2;4
3;150;11.124;0.934;0;3
3;151;10.391;0.322;0;2
3;152;10.972;0;1;4
3;153;11.077;0;0;4
3;154;10.132;0;2;3
3;155;10.777;0.645;1;1
3;156;10.132;0;2;3
3;157;10.363;0;2;3
3;158;13.156;2.28;0;3
3;159;10.445;0.192;1;3
3;160;10.906;0.721;1;3
4;161;10.643;0.595;0;3
4;162;9.851;-0.197;2;3
4;163;9.7;-0.076;1;2
4;164;10.79;0.722;0;2
4;165;10.132;0;1;3
4;166;10.071;0;1;3
4;167;11.031;0.993;0;2
4;168;9.732;-0.379;2;2
4;169;11.442;1.332;0;3
4;170;9.465;0;3;1
4;171;10.132;0;1;3
4;172;10.006;0;2;2
4;173;10.573;0.441;0;1
4;174;10.132;0;0;3
4;175;10.67;0.631;0;3
4;176;10.006;0;1;4
4;177;10.132;0;1;3
4;178;10.089;0;2;1
4;179;10.537;0.498;0;3
4;180;12.745;2.978;0;3
4;181;11.522;1.421;0;3
4;182;9.982;0.517;2;3
4;183;10.132;0;1;2
4;184;12.043;1.996;0;2
4;185;10.684;0.949;0;2
4;186;12.742;2.495;0;3
4;187;10.706;0.908;0;2
4;188;10.132;0;1;4
4;189;10.071;0;2;1
4;190;9.465;0;3;3
4;191;10.143;0.105;1;2
4;192;11.469;1.389;0;2
4;193;11.263;1.175;0;1
4;194;10.669;0.621;0;2
4;195;12.093;1.983;0;2
4;196;10.006;0;2;2
4;197;10.928;0.848;0;3
4;198;9.465;0;3;1
4;199;12.307;2.26;0;2
4;200;10.212;0.435;0;3
5;201;9.967;0.267;1;1
5;202;10.071;0;1;2
5;203;9.465;0;2;2
5;204;10.398;0.622;0;2
5;205;9.465;0;2;2
5;206;9.465;0;2;2
5;207;12.927;2.933;0;3
5;208;10.532;1.067;0;1
5;209;9.7;0;1;1
5;210;9.851;0;1;3
5;211;11.724;2.126;0;2
5;212;10.807;1.072;0;2
5;213;10.786;0.793;0;3
5;214;12.964;3.306;0;3
5;215;9.936;0.471;1;3
5;216;9.465;0;1;4
5;217;9.799;0.075;1;3
5;218;8.997;-0.468;3;1
5;219;10.595;1.131;0;3
5;220;9.851;0;2;3
5;221;10.364;0.64;0;2
5;222;11.249;1.591;0;3
5;223;9.465;0;2;1
5;224;10.713;0.978;0;2
5;225;12.21;2.357;0;2
5;226;10.577;0.736;0;2
5;227;9.465;0;2;2
5;228;9.878;0.414;1;3
5;229;10.548;0.965;0;3
5;230;9.465;0;2;3
5;231;9.465;0;2;1
5;232;9.982;0;1;3
5;233;10.089;0;1;2
5;234;8.876;-0.782;3;3
5;235;9.7;0;1;3
5;236;9.465;0;2;2
5;237;11.374;1.716;0;3
5;238;10.554;0.831;0;3
5;239;9.7;0;1;3
5;240;9.732;0;1;2
6;241;8.997;0;2;2
6;242;9.465;0;2;1
6;243;9.465;0;1;4
