GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;12.441;0;2;0
0;2;12.159;0;2;0
0;3;11.784;0;2;0
0;4;12.514;0;2;0
0;5;15.134;0;1;0
0;6;12.657;0;2;0
0;7;11.416;0;3;0
0;8;13.971;0;1;0
0;9;15.888;0;1;0
0;10;17.341;0;1;0
0;11;11.465;0;2;0
0;12;15.465;0;1;0
0;13;15.387;0;1;0
0;14;12.303;0;2;0
0;15;12.593;0;1;0
0;16;14.327;0;1;0
0;17;14.704;0;1;0
0;18;14.116;0;1;0
0;19;15.919;0;1;0
0;20;13.416;0;2;0
0;21;15.62;0;1;0
0;22;16.539;0;1;0
0;23;14.713;0;1;0
0;24;15.243;0;1;0
0;25;11.918;0;1;0
0;26;15.707;0;1;0
0;27;17.707;0;1;0
0;28;13.674;0;1;0
0;29;13.589;0;1;0
0;30;15.276;0;1;0
0;31;13.781;0;1;0
0;32;12.89;0;2;0
0;33;13.395;0;1;0
0;34;15.19;0;1;0
0;35;13.846;0;2;0
0;36;15.613;0;1;0
0;37;15.859;0;1;0
0;38;12.402;0;1;0
0;39;14.447;0;1;0
0;40;14.874;0;1;0
1;41;13.674;0;0;4
1;42;14.003;2.403;0;2
1;43;11.923;-0.498;2;2
1;44;11.465;0;2;4
1;45;11.416;0;2;1
1;46;11.465;0;2;4
1;47;11.416;0;1;4
1;48;16.009;3.307;0;3
1;49;12.521;0.734;1;2
1;50;13.921;2.071;0;2
1;51;12.258;0.842;1;1
1;52;11.678;-0.25;2;3
1;53;14.318;2.507;0;2
1;54;12.722;0.419;1;1
1;55;11.784;0;1;4
1;56;13.009;1.038;1;3
1;57;11.416;0;2;1
1;58;11.918;0;1;1
1;59;11.779;0.363;1;1
1;60;11.416;0;2;4
1;61;10.301;-2.322;4;3
1;62;14.364;2.326;0;2
1;63;12.441;0;1;4
1;64;11.763;0.347;1;1
1;65;10.809;-1.284;3;2
1;66;11.569;0.153;0;1
1;67;12.441;0;0;4
1;68;12.432;0.442;1;2
1;69;16.054;2.686;0;3
1;70;12.79;0.535;1;3
1;71;12.605;0.302;1;1
1;72;13.527;1.086;1;1
1;73;11.416;0;2;4
1;74;13.8;1.866;0;3
1;75;11.465;0;2;4
1;76;13.525;1.607;0;1
1;77;11.784;0;1;1
1;78;11.465;0;2;4
1;79;12.339;0.109;1;2
1;80;11.416;0;2;4
2;81;10.301;0;3;4
2;82;12.102;1.547;0;2
2;83;11.416;0;2;2
2;84;11.54;0.125;1;1
2;85;11.416;0;0;3
2;86;10.301;0;3;3
2;87;10.809;0;1;3
2;88;11.416;0;0;3
2;89;13.418;2.306;0;2
2;90;10.301;0;3;2
2;91;11.06;-0.405;2;3
2;92;11.416;0;1;1
2;93;11.101;-0.315;1;1
2;94;11.416;0;1;4
2;95;11.416;0;1;4
2;96;14.743;3.303;0;3
2;97;11.089;-0.327;2;1
2;98;11.416;0;1;2
2;99;11.465;0;1;1
2;100;11.575;0.159;1;3
2;101;10.842;0.541;2;1
2;102;11.416;0;1;4
2;103;12.377;1.519;0;3
2;104;12.637;1.037;0;2
2;105;11.465;0.049;1;3
2;106;10.991;-0.424;2;3
2;107;12.125;1.013;0;2
2;108;12.956;1.844;0;3
2;109;10.809;0;2;4
2;110;11.465;0;0;4
2;111;10.95;0.395;1;2
2;112;12.572;1.157;0;1
2;113;10.489;-0.951;2;2
2;114;11.416;0;0;2
2;115;10.899;0.09;2;1
2;116;10.301;0;2;4
2;117;13.295;1.855;0;3
2;118;12.923;1.891;0;2
2;119;11.416;0;1;2
2;120;11.416;0;1;2
3;121;11.114;0.813;0;3
3;122;11.125;0.57;0;3
3;123;10.58;0.279;1;3
3;124;11.319;0.693;1;2
3;125;10.316;0.015;1;3
3;126;10.842;0;1;2
3;127;10.9;0.046;1;2
3;128;10.602;0.301;0;3
3;129;10.301;0;2;2
3;130;10.489;0;1;2
3;131;10.301;0;3;4
3;132;10.301;0;3;2
3;133;10.301;0;1;2
3;134;10.95;0;1;4
3;135;10.301;0;2;1
3;136;11.851;0.926;0;2
3;137;10.301;0;1;3
3;138;10.301;0;1;4
3;139;10.301;0;3;2
3;140;10.301;0;1;3
3;141;12.387;2.086;0;1
3;142;10.301;0;2;2
3;143;10.301;0;1;1
3;144;10.243;-0.058;2;1
3;145;10.187;-0.623;3;3
3;146;10.991;0;1;1
3;147;10.185;-0.116;3;1
3;148;12.121;1.726;0;2
3;149;11.896;1.595;0;1
3;150;12.027;1.472;0;3
