GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;2;12.159;0;2;0
0;3;11.784;0;2;0
0;4;12.514;0;2;0
0;7;11.416;0;3;0
0;11;11.465;0;2;0
0;31;13.781;0;1;0
0;32;12.89;0;2;0
0;38;12.402;0;1;0
1;45;11.416;0;2;1
1;61;10.301;-2.322;4;3
1;65;10.809;-1.284;3;2
2;81;10.301;0;3;4
2;86;10.301;0;3;3
2;90;10.301;0;3;2
2;109;10.809;0;2;4
2;111;10.95;0.395;1;2
3;135;10.301;0;2;1
3;142;10.301;0;2;2
3;145;10.187;-0.623;3;3
3;147;10.185;-0.116;3;1
4;164;10.187;0;3;2
4;167;10.185;0;3;2
4;185;9.878;-0.365;4;2
5;201;9.878;0;2;1
5;206;9.878;0;3;3
5;226;9.878;0;3;2
6;252;9.418;-0.46;3;3
6;266;9.878;0;2;2
6;268;9.878;0;2;2
6;274;9.84;-0.038;2;3
6;277;9.878;0;2;2
6;278;9.359;-0.826;2;3
7;287;8.771;-1.106;2;1
7;289;9.418;0;2;4
7;290;8.757;-1.102;3;3
7;292;8.477;-1.381;4;3
8;326;8.056;-0.708;3;3
8;330;8.477;0;2;3
8;334;8.448;-0.5;2;2
8;341;8.26;-0.218;4;1
8;346;8.477;0;3;1
9;375;7.928;-0.23;4;2
9;376;7.946;-0.517;3;2
10;405;7.928;0;3;1
10;406;7.699;-0.246;4;1
10;409;7.946;0;3;3
10;417;7.928;0;2;1
11;444;7.699;0;2;3
11;468;7.928;0;2;1
11;475;7.699;0;3;3
12;486;7.52;-0.408;4;1
12;493;7.702;0.003;2;1
12;499;7.699;0;2;3
12;504;7.699;0;3;3
12;520;7.699;0;2;4
13;527;7.622;-0.079;2;2
13;539;7.52;0;2;1
13;550;7.202;-0.497;5;1
14;562;7.622;0;1;3
14;564;7.202;0;2;1
14;570;7.202;0;4;2
14;589;7.202;0;4;2
14;599;7.202;0;5;1
15;602;7.061;-0.351;5;2
15;611;7.202;0;3;2
15;620;7.202;0;3;2
15;633;7.202;0;2;3
15;636;7.202;0;2;2
15;639;7.202;0;2;2
16;669;7.146;0.014;2;3
16;670;7.102;-0.03;2;2
16;671;7.202;0;2;4
16;680;7.201;0.07;2;3
17;697;7.098;-0.026;2;2
17;702;7.061;0;3;3
17;712;6.829;-0.323;4;3
17;715;7.127;-0.004;2;3
18;732;6.829;0;5;2
18;745;7.061;0;2;1
18;749;6.829;0;6;3
18;752;6.829;0;2;1
18;755;6.903;-0.191;2;3
19;768;6.829;0;4;3
19;769;6.829;0;1;1
19;777;6.829;0;2;3
19;779;6.829;0;1;1
20;818;6.829;0;2;1
20;821;6.829;0;2;2
20;835;6.829;0;2;2
21;846;6.829;0;1;2
21;863;6.829;0;1;1
21;872;6.718;-0.111;3;3
22;882;6.829;0;1;3
22;912;6.58;-0.249;5;1
22;913;6.592;-0.182;3;2
23;937;6.58;0;5;1
23;957;6.495;-0.215;7;2
23;960;6.58;0;4;3
24;979;6.58;0;3;2
24;992;6.555;0.018;3;3
25;1004;6.495;0;3;1
25;1008;6.555;0;2;3
25;1009;6.495;0;3;1
25;1010;6.495;0;4;1
25;1031;6.58;0;1;3
26;1044;6.495;0;1;2
26;1063;6.495;0;3;1
26;1071;6.495;0;4;3
27;1092;6.495;0;2;3
27;1094;6.495;0;2;3
27;1108;6.495;0;2;3
27;1115;6.459;-0.066;4;2
28;1125;6.459;0;3;3
28;1150;6.495;0;2;2
28;1156;6.493;0.017;2;2
29;1173;6.451;-0.025;3;3
29;1194;6.459;0;2;2
29;1195;6.441;-0.035;3;2
30;1215;6.436;-0.014;3;2
30;1216;6.43;-0.016;2;2
30;1224;6.422;-0.024;4;2
31;1257;6.422;0;4;2
31;1274;6.422;0;3;2
32;1286;6.422;0;4;3
32;1307;6.422;0;3;1
32;1319;6.422;0;3;4
33;1338;6.422;0;2;2
33;1357;6.281;-0.141;4;3
34;1365;6.281;0;3;3
34;1381;6.422;0;2;3
34;1389;6.281;0;4;1
34;1395;6.281;0;4;2
35;1402;6.281;0;3;3
35;1411;6.281;0;4;1
35;1423;6.281;0;2;2
35;1426;6.281;0;4;2
35;1435;6.281;0;2;1
36;1457;6.281;0;1;4
36;1468;6.281;0;2;3
36;1473;6.238;-0.043;4;1
36;1480;6.281;0;2;1
37;1492;5.782;-0.477;5;3
37;1499;6.281;0;1;3
37;1503;5.854;-0.405;3;2
37;1506;6.096;-0.163;2;2
38;1536;5.854;0;3;3
38;1553;5.782;0;5;2
39;1565;5.782;0;5;2
39;1566;5.782;0;4;2
39;1567;5.782;0;5;1
39;1573;5.782;0;1;2
39;1575;5.782;0;4;2
39;1578;5.782;0;2;3
39;1586;5.782;0;3;3
40;1607;5.782;0;6;2
40;1617;5.782;0;3;3
40;1618;5.782;0;5;1
40;1619;5.782;0;10;2
40;1625;5.782;0;5;1
40;1626;5.782;0;5;2
40;1630;5.782;0;3;3
40;1633;5.782;0;1;2
40;1639;5.782;0;3;2
41;1642;5.782;0;2;3
41;1648;5.782;0;2;2
41;1665;5.782;0;12;2
41;1667;5.782;0;3;3
41;1671;5.782;0;3;3
41;1672;5.782;0;1;2
41;1674;5.782;0;7;3
41;1678;5.782;0;5;3
42;1690;5.782;0;2;2
42;1696;5.782;0;2;2
42;1705;5.782;0;2;3
42;1709;5.782;0;3;3
42;1715;5.782;0;1;3
43;1730;5.782;0;8;3
43;1737;5.782;0;2;2
43;1738;5.782;0;3;2
43;1743;5.782;0;3;2
43;1747;5.782;0;3;2
43;1749;5.782;0;1;1
44;1763;5.782;0;2;1
44;1782;5.782;0;1;2
44;1798;5.782;0;1;3
44;1800;5.782;0;4;2
45;1817;5.782;0;3;3
45;1832;5.782;0;2;2
45;1837;5.782;0;2;2
45;1838;5.782;0;2;3
46;1846;5.782;0;5;2
46;1848;5.782;0;4;1
46;1866;5.782;0;2;2
46;1876;5.782;0;4;3
46;1880;5.782;0;3;2
47;1887;5.782;0;4;2
47;1905;5.782;0;2;3
47;1913;5.782;0;1;1
48;1925;5.782;0;2;2
48;1941;5.782;0;2;2
48;1943;5.782;0;1;3
48;1949;5.782;0;5;2
49;1974;5.782;0;2;2
49;1978;5.782;0;1;3
50;2006;5.782;0;2;1
50;2012;5.782;0;2;2
51;2061;5.194;-0.588;4;1
52;2088;5.194;0;3;3
52;2094;5.194;0;8;1
52;2100;5.194;0;3;2
52;2117;5.194;0;3;3
53;2122;5.194;0;3;3
53;2132;5.194;0;4;2
53;2134;5.194;0;1;3
53;2136;5.194;0;1;2
53;2137;5.194;0;2;1
53;2143;5.194;0;3;2
53;2147;5.194;0;4;3
53;2149;5.194;0;4;2
53;2155;5.194;0;5;3
54;2167;5.194;0;6;3
54;2177;5.194;0;4;2
54;2191;5.194;0;4;2
54;2193;5.194;0;3;2
54;2197;5.194;0;4;3
54;2200;5.194;0;2;3
55;2210;5.194;0;2;2
55;2211;5.194;0;1;3
55;2213;5.194;0;5;2
56;2248;5.194;0;3;1
56;2258;5.194;0;6;2
56;2260;5.194;0;1;2
56;2264;5.194;0;1;3
56;2265;5.194;0;3;2
56;2267;5.194;0;3;3
57;2298;5.194;0;2;1
57;2309;5.194;0;2;2
58;2325;5.194;0;1;2
58;2349;5.194;0;2;2
58;2356;5.194;0;3;2
59;2379;5.194;0;2;4
59;2395;5.074;-0.12;4;3
60;2419;5.074;0;4;2
61;2465;4.839;-0.295;3;2
62;2483;4.839;0;6;1
62;2492;4.839;0;4;1
62;2501;4.839;0;7;1
62;2503;4.839;0;5;3
63;2523;4.839;0;4;2
63;2529;4.839;0;4;3
63;2532;4.839;0;2;3
63;2543;4.839;0;2;2
63;2545;4.839;0;7;3
63;2546;4.839;0;2;2
63;2552;4.839;0;4;1
63;2557;4.839;0;3;1
63;2559;4.839;0;1;1
64;2568;4.839;0;2;3
64;2570;4.839;0;1;2
64;2576;4.839;0;3;1
64;2577;4.839;0;3;1
64;2579;4.839;0;2;3
64;2586;4.839;0;6;2
64;2587;4.839;0;4;2
65;2607;4.839;0;2;3
65;2614;4.839;0;3;2
65;2616;4.839;0;2;3
65;2624;4.839;0;5;1
65;2633;4.839;0;3;3
65;2634;4.839;0;3;2
66;2644;4.839;0;1;2
66;2645;4.839;0;4;3
66;2656;4.839;0;2;2
66;2666;4.839;0;3;3
67;2687;4.771;-0.068;4;3
68;2722;4.771;0;4;2
68;2736;4.771;0;3;1
69;2764;4.771;0;5;3
69;2775;4.771;0;4;1
69;2779;4.771;0;5;1
69;2786;4.771;0;2;1
69;2793;4.771;0;4;3
70;2802;4.771;0;2;2
70;2813;4.653;-0.117;5;3
70;2822;4.771;0;3;3
71;2864;4.653;0;3;1
71;2866;4.771;0;2;2
72;2900;4.653;0;3;2
72;2902;4.653;0;7;4
72;2916;4.653;0;5;2
72;2918;4.653;0;6;1
72;2919;4.653;0;4;2
73;2926;4.653;0;4;2
73;2928;4.653;0;2;2
73;2935;4.653;0;2;2
73;2937;4.653;0;2;2
73;2938;4.653;0;2;3
73;2946;4.653;0;3;3
73;2950;4.653;0;1;2
73;2951;4.653;0;2;2
