GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;2;10.763;0;4;0
0;14;11.667;0;3;0
0;18;12.452;0;2;0
0;29;12.632;0;1;0
0;35;10.793;0;2;0
1;41;10.559;-1.501;3;3
1;48;10.547;-1.166;5;2
1;77;10.763;0;3;4
1;79;10.763;0;3;4
2;100;10.547;0;2;4
2;106;9.941;-0.72;4;3
2;109;10.547;0;3;4
3;146;9.941;0;4;4
3;149;10.547;0;1;2
3;157;9.941;0;3;2
4;168;9.647;-0.294;4;1
4;173;9.346;-0.899;2;3
5;204;9.346;0;4;4
5;234;9.647;0;3;3
6;246;9.129;-0.217;3;1
6;257;9.346;0;1;2
6;259;9.346;0;1;2
6;280;9.01;-0.487;3;2
7;294;8.556;-0.622;4;2
7;299;8.692;-0.437;4;1
7;300;9.01;0;2;1
8;325;8.692;0;2;2
8;334;8.556;0;2;1
8;359;7.872;-1.197;4;2
9;363;7.915;-0.367;2;2
9;369;8.398;-0.226;2;2
9;381;7.872;0;3;3
9;399;7.872;0;3;1
10;402;7.872;0;2;2
10;410;7.872;0;1;3
10;433;7.872;0;2;2
10;438;7.805;-0.352;3;2
11;465;7.394;-0.444;2;2
11;469;7.32;-0.552;3;1
11;475;7.805;0;2;2
12;483;7.316;-0.004;4;3
12;499;7.32;0;3;3
12;501;7.32;0;2;3
12;507;7.394;0;2;3
12;519;7.32;0;2;1
13;527;7.32;0;1;3
13;533;7.316;0;2;3
13;538;7.285;-0.033;4;2
13;552;7.32;0;1;2
13;555;7.255;-0.065;4;3
14;579;7.18;-0.12;3;2
14;582;7.001;-0.319;3;1
14;594;6.923;-0.365;4;2
15;607;6.505;-0.675;4;1
15;625;6.923;0;2;1
15;635;7.001;0;1;1
16;648;7.001;0;2;1
16;649;6.346;-0.655;4;1
16;655;6.505;0;4;1
16;656;6.923;0;2;1
16;669;6.505;0;2;1
17;687;6.505;0;2;1
17;692;6.155;-0.558;5;2
17;714;6.346;0;3;1
18;744;6.302;0.051;3;2
18;747;6.155;0;4;2
19;765;6.155;0;3;1
19;777;6.155;0;3;1
19;780;6.073;-0.155;4;3
19;782;5.815;-0.531;4;1
20;818;6.155;0;2;2
21;853;5.52;-0.465;2;3
21;875;5.74;-0.205;3;2
22;904;5.52;0;4;2
22;909;5.468;-0.31;5;2
23;939;5.456;-0.038;4;2
23;942;5.468;0;1;2
23;943;5.468;0;2;1
23;960;5.468;0;3;2
24;963;5.468;0;3;2
24;964;5.456;0;3;1
24;969;5.468;0;2;2
24;976;5.468;0;2;3
24;978;5.456;0;2;2
24;985;5.427;-0.035;3;2
24;997;5.468;0;1;1
25;1002;5.272;-0.175;4;2
25;1004;5.456;0;1;1
25;1005;5.328;-0.14;3;3
25;1023;5.396;-0.066;3;2
25;1024;5.441;-0.021;3;2
25;1029;5.456;0;1;3
26;1045;5.297;-0.06;3;3
26;1047;5.162;-0.264;3;2
26;1054;5.328;0;3;2
27;1113;5.162;0;3;2
27;1114;5.165;-0.135;2;2
28;1145;5.11;-0.053;4;3
29;1193;5.11;0;4;2
29;1195;5.11;0;4;1
29;1200;5.11;0;3;1
30;1228;4.952;-0.158;3;3
30;1231;5.11;0;3;3
31;1258;4.357;-0.674;4;2
32;1301;4.357;0;3;3
32;1311;4.357;0;4;1
33;1330;4.357;0;3;1
33;1338;4.357;0;2;3
33;1352;4.357;0;7;1
33;1353;4.357;0;2;2
34;1381;4.357;0;2;3
34;1382;4.357;0;2;2
34;1395;4.357;0;4;2
35;1434;4.357;0;3;2
37;1499;4.294;-0.064;4;1
38;1529;4.294;0;3;2
38;1548;4.294;0;2;1
38;1549;4.294;0;3;3
38;1552;4.242;-0.084;3;2
39;1567;4.279;0.012;1;3
39;1578;4.219;-0.049;3;2
39;1583;4.091;-0.203;5;3
39;1599;4.294;0;2;1
40;1617;4.221;0.002;2;1
40;1618;4.091;0;5;1
40;1633;4.091;0;3;3
40;1636;4.205;-0.081;2;2
41;1643;4.091;0;2;2
41;1657;4.082;-0.131;4;2
41;1665;4.091;0;3;3
42;1685;3.973;-0.113;4;2
43;1724;3.973;0;4;2
43;1725;3.973;0;3;2
43;1748;3.973;0;2;3
43;1753;4.082;0;2;4
43;1759;3.991;-0.041;2;2
44;1763;3.901;-0.126;3;3
44;1771;3.973;0;2;2
44;1788;3.843;-0.139;3;3
44;1790;3.973;0;2;1
44;1799;3.973;0;2;2
45;1802;3.851;-0.086;2;2
45;1816;3.843;0;3;2
45;1820;3.843;0;3;1
45;1825;3.83;-0.107;1;2
45;1836;3.784;-0.198;5;2
45;1839;3.84;-0.097;4;2
46;1852;3.83;0;2;3
46;1853;3.784;0;3;1
46;1858;3.784;0;3;3
46;1859;3.843;0;2;1
46;1864;3.795;-0.019;3;3
46;1870;3.753;-0.088;5;3
46;1874;3.812;-0.002;2;3
47;1881;3.772;-0.041;3;2
47;1887;3.784;0;3;1
47;1888;3.765;-0.048;2;2
47;1892;3.756;-0.065;4;2
47;1899;3.697;-0.093;4;2
48;1926;3.601;-0.152;5;3
48;1944;3.728;-0.047;3;3
48;1949;3.682;-0.096;4;3
49;1962;3.682;0;2;1
49;1971;3.601;0;7;3
49;1975;3.682;0;3;2
50;2003;3.601;0;3;3
50;2010;3.601;0;3;2
50;2017;3.601;0;2;3
50;2031;3.682;0;1;3
50;2038;3.601;0;3;4
50;2040;3.601;0;3;3
51;2043;3.601;0;3;1
51;2045;3.601;0;8;1
51;2046;3.601;0;8;2
51;2057;3.601;0;1;1
51;2058;3.601;0;2;3
51;2061;3.601;0;3;1
51;2062;3.601;0;2;1
51;2064;3.601;0;2;2
51;2069;3.601;0;3;3
51;2076;3.601;0;3;3
52;2098;3.601;0;3;3
52;2100;3.601;0;6;2
52;2101;3.601;0;7;3
52;2105;3.601;0;2;2
52;2107;3.601;0;1;1
52;2110;3.601;0;6;2
52;2112;3.601;0;6;3
52;2115;3.601;0;1;3
52;2116;3.601;0;2;2
53;2129;3.601;0;2;3
53;2149;3.601;0;4;3
53;2155;3.601;0;1;3
53;2156;3.601;0;3;2
54;2167;3.601;0;1;3
54;2178;3.601;0;2;2
54;2180;3.601;0;1;2
54;2188;3.601;0;3;2
55;2208;3.601;0;2;2
55;2214;3.601;0;3;2
55;2220;3.593;-0.008;6;1
56;2274;3.594;-0.003;3;2
57;2281;3.593;0;3;1
57;2292;3.593;-0.004;3;2
57;2302;3.593;0;3;3
57;2316;3.601;0;3;4
58;2328;3.589;-0.009;4;2
58;2337;3.593;0;3;3
58;2356;3.593;0;2;4
58;2359;3.593;0;3;2
59;2363;3.593;0;3;2
59;2395;3.593;0;2;2
60;2402;3.455;-0.138;3;1
60;2419;3.589;0;3;2
60;2431;3.589;0;2;1
61;2453;3.455;0;2;3
61;2477;3.548;0.026;2;2
61;2478;3.183;-0.339;3;2
62;2495;3.183;0;3;3
62;2499;3.149;-0.353;4;2
62;2508;3.455;0;1;3
62;2515;3.183;0;3;3
63;2528;3.149;0;3;1
63;2539;3.149;0;3;1
63;2549;3.149;0;3;3
63;2556;3.138;-0.027;4;2
64;2580;3.138;0;3;3
64;2585;3.138;0;2;3
64;2588;3.139;-0.026;3;2
64;2594;3.101;-0.043;4;2
65;2613;3.097;-0.046;3;2
65;2617;3.061;-0.059;3;2
65;2631;3.138;0;2;2
66;2663;3.061;0;3;3
66;2677;3.009;-0.09;4;2
67;2682;2.987;-0.066;4;2
67;2689;3.009;0;1;1
67;2697;3.009;0;3;2
67;2700;3.009;0;3;1
67;2707;3.009;0;3;1
68;2729;2.953;-0.045;5;3
68;2740;3.009;0;2;3
68;2744;2.969;-0.029;3;2
68;2749;2.987;0;3;1
68;2750;3.009;0;2;2
69;2782;2.948;-0.033;1;2
69;2784;2.961;-0.038;3;2
69;2793;2.987;0;2;3
69;2800;2.943;-0.025;3;1
70;2816;2.849;-0.097;3;2
70;2820;2.91;-0.04;3;2
70;2821;2.914;-0.051;2;2
70;2824;2.943;0;2;1
71;2842;2.831;-0.081;5;2
71;2847;2.88;-0.047;2;2
71;2859;2.849;0;3;1
71;2864;2.849;0;2;3
71;2874;2.91;0;2;1
72;2884;2.831;0;3;3
72;2885;2.831;0;4;3
72;2892;2.845;-0.037;2;2
72;2896;2.831;0;4;1
72;2898;2.88;-0.015;1;3
73;2930;2.831;0;3;1
73;2932;2.817;-0.03;4;2
73;2934;2.831;0;3;2
73;2937;2.817;-0.014;3;1
73;2942;2.831;0;2;1
74;2971;2.809;-0.015;3;2
74;2981;2.787;-0.037;4;2
74;2991;2.831;0;2;3
75;3016;2.779;-0.019;1;2
75;3017;2.766;-0.033;5;3
