GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;12.136;0;1;0
0;2;13.145;0;2;0
0;3;14.987;0;1;0
0;4;13.54;0;1;0
0;5;15.039;0;1;0
0;6;13.242;0;1;0
0;7;12.118;0;2;0
0;8;10.683;0;3;0
0;9;12.491;0;2;0
0;10;12.596;0;1;0
0;11;13.666;0;1;0
0;12;13.186;0;2;0
0;13;14.109;0;1;0
0;14;15.487;0;1;0
0;15;11.275;0;2;0
0;16;15.693;0;1;0
0;17;16.249;0;1;0
0;18;14.749;0;1;0
0;19;12.958;0;1;0
0;20;12.508;0;2;0
0;21;15.676;0;1;0
0;22;13.353;0;1;0
0;23;13.236;0;1;0
0;24;13.296;0;2;0
0;25;15.994;0;1;0
0;26;15.126;0;1;0
0;27;12.544;0;1;0
0;28;11.525;0;3;0
0;29;17.831;0;1;0
0;30;13.749;0;1;0
0;31;15.199;0;1;0
0;32;13.284;0;1;0
0;33;14.93;0;1;0
0;34;10.326;0;4;0
0;35;15.029;0;1;0
0;36;14.169;0;1;0
0;37;16.13;0;1;0
0;38;13.004;0;1;0
0;39;14.226;0;1;0
0;40;14.656;0;1;0
1;41;13.186;0;0;4
1;42;13.186;0;0;4
1;43;10.326;0;3;4
1;44;10.683;0;2;4
1;45;11.553;0.145;1;3
1;46;10.935;-0.974;1;2
1;47;12.136;0;1;1
1;48;13.09;-0.055;0;1
1;49;11.102;0.419;1;1
1;50;12.86;0.843;1;3
1;51;12.546;0.002;0;1
1;52;12.508;0;1;1
1;53;11.869;0.255;2;3
1;54;10.683;0;2;4
1;55;11.525;0;1;4
1;56;11.809;-0.496;1;3
1;57;12.647;1.122;1;1
1;58;9.859;-0.467;5;1
1;59;12.136;0;1;1
1;60;11.224;0.424;1;2
1;61;11.315;-0.211;1;1
1;62;10.326;0;3;4
1;63;12.303;-0.001;1;3
1;64;11.797;-0.238;1;3
1;65;13.334;1.021;0;2
1;66;10.698;-0.406;2;3
1;67;13.951;3.446;0;3
1;68;14.267;1.101;0;2
1;69;10.659;-0.141;3;3
1;70;11.228;0.902;1;1
1;71;11.344;-0.181;1;1
1;72;10.683;0;2;4
1;73;12.58;1.163;1;2
1;74;10.326;0;3;4
1;75;10.683;0;2;4
1;76;11.888;-0.231;1;1
1;77;13.485;2.981;0;3
1;78;11.525;0;1;4
1;79;13.698;2.058;0;2
1;80;13.999;3.495;0;3
2;81;12.48;1.975;0;2
2;82;10.326;0;2;2
2;83;11.55;1.224;0;1
2;84;10.326;0;2;2
2;85;11.119;0.627;0;3
2;86;10.683;0;1;4
2;87;10.636;0.544;2;3
