GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;2;11.345;0;3;0
0;4;11;0;4;0
0;27;11.468;0;3;0
1;41;11;0;3;1
1;49;11;0;2;4
1;50;11.345;0;2;4
1;56;10.472;-0.934;4;2
2;87;10.741;0.005;2;2
2;92;10.411;-0.061;4;3
2;94;10.472;0;3;4
2;114;11;0;1;1
3;129;9.976;-0.895;3;3
3;134;10.418;0.007;3;1
3;147;10.472;0;2;1
3;159;10.278;-0.194;3;1
4;176;10.167;-0.208;2;2
4;183;10.278;0;2;4
4;200;9.17;-1.245;3;3
5;204;9.17;0;3;3
5;214;9.17;0;2;2
5;215;9.17;0;3;2
5;228;9.766;-0.513;2;3
6;241;8.89;-0.578;4;2
6;247;9.131;-0.039;3;1
6;265;9.17;0;2;4
6;266;9.17;0;2;3
6;271;9.17;0;2;2
6;280;9.17;0;2;1
7;284;8.591;-0.559;2;3
7;291;9.048;-0.122;2;3
7;294;9.131;0;1;1
7;302;8.89;0;2;1
7;315;8.984;-0.046;2;3
8;323;8.448;-0.6;3;3
8;326;8.26;-0.601;3;2
8;347;8.591;0;1;3
9;362;8.423;0.163;2;3
9;368;8.26;0;4;1
9;370;8.26;0;3;1
9;392;8.26;0;3;2
9;396;8.26;0;3;1
10;413;8.26;0;3;2
10;432;8.258;-0.084;4;3
10;434;8.26;0;3;1
10;438;8.26;0;3;2
11;445;8.258;0;1;2
11;450;8.248;-0.011;4;3
11;458;8.26;0;2;3
12;516;8.19;-0.07;4;2
13;529;7.574;-0.673;5;3
13;545;7.81;-0.379;4;3
14;563;7.81;0;3;3
15;616;7.378;-0.196;6;3
16;643;7.378;0;3;1
17;687;7.378;0;3;3
17;691;7.378;0;3;1
17;695;7.378;0;4;2
18;724;7.378;0;2;1
18;725;7.378;0;2;2
18;745;7.378;0;5;3
19;782;7.378;0;1;1
19;793;7.024;-0.354;2;3
20;806;7.024;0;3;1
20;817;7.024;0;6;3
21;845;7.024;0;5;3
21;849;7.024;0;2;3
21;854;7.024;0;2;2
21;859;7.024;0;3;1
21;877;7.024;0;2;1
21;879;7.024;0;2;2
22;904;7.024;0;1;2
22;912;7.024;0;2;3
23;926;6.935;-0.089;4;3
23;932;7.024;0;2;3
24;989;6.897;-0.127;3;3
24;996;6.935;0;3;2
25;1014;6.813;-0.084;3;1
25;1028;6.204;-0.712;5;3
26;1058;6.204;0;4;3
26;1078;6.204;0;5;3
27;1083;6.204;0;4;1
27;1085;6.204;0;2;3
27;1094;6.204;0;2;3
28;1139;6.195;-0.009;4;1
28;1153;6.1;-0.104;4;3
28;1160;6.204;0;1;3
29;1168;6.195;0;2;3
30;1209;6.08;-0.067;3;3
31;1254;6.012;-0.068;7;1
32;1282;6.012;0;5;3
32;1314;6.012;0;2;1
33;1323;6.012;0;2;2
33;1342;6.012;0;4;2
33;1352;6.012;0;4;1
34;1364;6.012;0;4;1
34;1380;6.012;0;5;2
34;1398;6.012;0;1;3
35;1416;6.012;0;3;3
35;1426;6.012;0;3;3
36;1445;5.902;-0.11;2;1
37;1496;6.012;0;3;2
37;1518;5.845;-0.112;4;2
37;1519;5.902;0;3;1
38;1521;5.902;0;2;1
38;1522;5.845;0;2;1
38;1525;5.845;0;3;3
38;1535;5.902;0;2;1
38;1536;5.87;-0.088;3;2
38;1542;5.902;0;1;3
38;1546;5.845;0;3;2
39;1562;5.818;-0.056;2;3
39;1585;5.782;-0.092;2;2
39;1591;5.781;-0.105;4;2
39;1592;5.784;-0.089;3;3
39;1597;5.845;0;1;3
40;1602;5.784;-0.047;2;3
40;1617;5.781;0;3;2
40;1628;5.781;0;2;1
40;1636;5.773;-0.01;3;2
40;1637;5.771;-0.029;3;3
41;1662;5.745;-0.037;4;3
41;1672;5.764;-0.013;3;2
42;1682;5.745;0;2;1
42;1701;5.46;-0.304;3;1
43;1722;5.46;0;5;3
43;1731;5.46;0;5;3
43;1740;5.46;0;3;1
44;1772;5.46;0;1;3
44;1775;5.46;0;3;3
44;1778;5.46;0;2;1
44;1790;5.46;0;3;2
44;1792;5.46;0;5;2
44;1795;5.46;0;2;2
44;1797;5.46;0;4;3
44;1798;5.46;0;5;2
45;1807;5.46;0;4;1
45;1808;5.46;0;5;2
45;1811;5.46;0;4;3
45;1820;5.46;0;3;2
45;1833;5.46;0;7;3
45;1834;5.46;0;2;3
46;1853;5.46;0;5;2
46;1854;5.46;0;4;3
46;1858;5.46;0;1;2
47;1920;5.46;0;1;1
48;1925;5.46;0;3;3
48;1928;5.46;0;6;2
48;1936;5.46;0;4;3
49;1978;5.46;0;3;3
49;1979;5.46;0;3;2
49;1982;5.46;0;3;3
50;2013;5.46;0;4;2
50;2019;5.46;0;2;2
51;2052;5.46;0;4;3
51;2074;5.46;0;4;3
52;2095;5.46;0;1;2
52;2116;5.418;-0.042;3;3
53;2122;5.418;0;3;1
53;2140;5.418;0;2;2
53;2148;5.392;-0.047;4;2
54;2161;5.311;-0.128;4;2
54;2172;5.338;-0.101;4;2
54;2177;5.418;0;1;4
54;2186;5.332;-0.073;4;3
55;2207;5.338;0;2;1
55;2220;5.332;0;3;2
55;2233;5.311;0;2;1
55;2237;5.311;0;4;2
56;2253;5.276;-0.059;4;2
56;2259;5.311;0;3;2
56;2280;5.311;0;3;3
57;2291;5.311;0;2;3
57;2292;5.304;0.011;3;2
57;2294;5.276;0;3;1
58;2323;5.276;0;2;2
58;2331;5.276;0;2;3
58;2338;5.276;0;2;2
58;2339;5.276;0;3;2
58;2357;5.265;-0.025;4;2
59;2376;5.276;0;1;3
59;2387;5.276;0;2;3
59;2389;5.265;0;2;4
59;2396;5.248;-0.022;3;3
59;2398;5.263;-0.007;3;2
60;2423;5.263;0.007;2;2
60;2437;5.233;-0.036;3;2
60;2438;4.905;-0.365;5;3
60;2440;5.235;-0.035;3;3
61;2444;5.235;0;2;2
61;2456;4.905;0;3;1
61;2463;4.905;0;2;3
61;2469;4.905;0;4;3
62;2481;4.905;0;3;1
62;2484;4.905;0;2;3
62;2497;4.809;-0.26;4;2
62;2503;4.905;0;2;2
63;2531;4.527;-0.331;6;3
63;2533;4.809;0;4;2
63;2549;4.816;-0.041;3;2
64;2566;4.527;0;5;3
64;2569;4.527;0;4;1
64;2584;4.629;-0.039;3;2
64;2597;4.809;0;3;2
65;2606;4.527;0;4;2
65;2607;4.527;0;3;2
65;2626;4.472;-0.196;4;2
65;2634;4.581;-0.091;2;2
65;2639;4.623;0.045;2;2
66;2642;4.506;0.007;3;2
66;2678;4.46;-0.141;4;3
66;2680;4.527;0;2;2
67;2685;4.46;0;1;3
67;2704;4.41;-0.073;5;2
68;2753;4.415;-0.02;5;2
68;2760;4.46;0;1;1
69;2795;4.41;0;5;2
70;2819;4.41;0;3;3
71;2847;4.245;-0.165;5;3
73;2959;4.245;0;3;3
74;2963;4.245;0;8;3
78;3123;4.146;-0.099;7;1
