GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;14.221;0;1;0
0;2;11.345;0;3;0
0;3;13.603;0;2;0
0;4;11;0;4;0
0;5;16.824;0;1;0
0;6;14.646;0;1;0
0;7;13.227;0;2;0
0;8;16.314;0;1;0
0;9;13.318;0;2;0
0;10;12.983;0;2;0
0;11;14.138;0;1;0
0;12;15.454;0;1;0
0;13;16.452;0;1;0
0;14;12.239;0;2;0
0;15;11.898;0;2;0
0;16;13.785;0;2;0
0;17;14.277;0;1;0
0;18;12.423;0;2;0
0;19;14.175;0;1;0
0;20;14.075;0;2;0
0;21;15.149;0;1;0
0;22;13.13;0;2;0
0;23;14.923;0;1;0
0;24;13.233;0;2;0
0;25;17.951;0;1;0
0;26;12.216;0;2;0
0;27;11.468;0;3;0
0;28;14.407;0;1;0
0;29;14.661;0;1;0
0;30;15.193;0;1;0
0;31;16.111;0;1;0
0;32;14.14;0;1;0
0;33;13.269;0;1;0
0;34;16.578;0;1;0
0;35;13.414;0;1;0
0;36;14.293;0;1;0
0;37;13.968;0;1;0
0;38;16.941;0;1;0
0;39;14.852;0;1;0
0;40;13.906;0;1;0
1;41;11;0;3;1
1;42;11.345;0;2;4
1;43;11.285;-1.065;2;2
1;44;11.345;0;2;4
1;45;13.86;2.079;0;2
1;46;13.373;0.596;0;2
1;47;13.231;0.62;1;2
1;48;11.51;0.103;1;3
1;49;11;0;2;4
1;50;11.345;0;2;4
1;51;14.958;1.36;0;3
1;52;11.005;-0.34;3;1
1;53;11.138;-1.161;3;2
1;54;11.468;0;2;4
1;55;13.346;1.565;1;2
1;56;10.472;-0.934;4;2
1;57;12.952;0.228;0;3
1;58;13.331;1.489;0;2
1;59;11.898;0;1;1
1;60;16.089;3.028;0;3
1;61;14.466;2.52;0;2
1;62;12.315;0.247;1;3
1;63;12.239;0;1;4
1;64;12.39;0.043;0;2
1;65;11.605;-0.681;2;3
1;66;11.898;0;1;1
1;67;12.461;0.11;1;2
1;68;14.88;2.177;0;2
1;69;13.13;0;0;4
1;70;14.184;2.192;0;3
1;71;12.985;1.812;1;2
1;72;14.395;2.773;0;2
1;73;14.359;2.751;0;2
1;74;12.313;-0.223;1;3
1;75;12.208;-0.142;1;3
1;76;13.758;1.427;1;2
1;77;13.546;2.139;1;2
1;78;14.105;1.63;0;2
1;79;12.764;1.144;1;3
1;80;11.464;-0.158;0;2
2;81;11;0;1;2
2;82;11;0;2;3
2;83;11.345;0;0;1
2;84;11;0;2;1
2;85;11.324;0.852;1;3
2;86;12.041;1.132;0;3
2;87;10.741;0.005;2;2
2;88;11.005;0;1;1
2;89;11.041;-0.17;2;2
2;90;13.357;2.123;0;2
2;91;14.731;3.992;0;3
2;92;10.411;-0.061;4;3
2;93;12.186;0.95;0;2
2;94;10.472;0;3;4
2;95;11.337;0.864;1;1
2;96;11.893;0.893;0;1
2;97;11.309;-0.037;2;1
2;98;10.977;-0.023;2;3
2;99;11.345;0;1;4
2;100;11;0;2;2
2;101;11.257;0.252;1;3
2;102;13.669;2.496;0;3
2;103;11.633;0.49;0;2
2;104;11.468;0;1;3
2;105;13.169;1.927;0;2
2;106;11.138;0;1;3
2;107;11;0;2;2
2;108;11;0;2;2
2;109;11.345;0;1;4
2;110;12.886;1.885;0;1
2;111;11;-0.005;1;3
2;112;11.605;0;1;2
2;113;11.138;0;1;1
2;114;11;0;1;1
2;115;12.624;1.486;0;1
2;116;11.822;0.476;1;1
2;117;11.345;0;1;4
2;118;12.317;1.581;0;2
2;119;11.834;0.834;0;3
2;120;12.064;1.064;0;1
3;121;10.411;0;3;1
3;122;11;0;1;3
3;123;11.335;0.863;0;3
3;124;10.472;0;2;3
3;125;11;0;1;3
3;126;11.44;0.735;0;3
3;127;10.518;0.076;2;2
3;128;11.138;0.666;0;3
3;129;9.976;-0.895;3;3
3;130;11.581;0.845;0;2
3;131;11;0;1;4
3;132;11.698;0.57;0;2
3;133;10.472;0;2;1
3;134;10.418;0.007;3;1
3;135;11.329;0.328;0;1
3;136;11;0;1;2
3;137;12.178;1.453;0;3
3;138;10.472;0;3;3
3;139;10.789;0.317;1;1
3;140;11.138;0;1;1
3;141;12.177;1.177;0;3
3;142;13.402;2.708;0;3
3;143;11;0;1;2
3;144;11.548;1.137;0;1
3;145;13.567;2.567;0;2
3;146;10.741;0;1;3
3;147;10.472;0;2;1
3;148;10.472;0;1;1
3;149;10.548;0.076;1;3
3;150;10.411;0;0;4
3;151;10.472;0;2;4
3;152;11.711;0.986;0;3
3;153;11.055;0.318;1;3
3;154;10.472;0;2;4
3;155;10.472;0;2;1
3;156;13.074;2.085;0;3
3;157;12.44;1.734;0;3
3;158;12.444;1.739;0;2
3;159;10.278;-0.194;3;1
3;160;10.472;0;1;2
4;161;10.418;0;1;2
4;162;10.472;0;1;3
4;163;10.859;0.581;0;1
4;164;10.472;0;0;4
4;165;9.965;-0.454;3;1
4;166;10.472;0;1;1
4;167;10.418;0;1;4
4;168;10.418;0;2;3
4;169;10.472;0;1;1
4;170;10.472;0;0;3
4;171;9.976;0;3;3
4;172;10.575;0.157;0;1
4;173;10.411;0;1;3
4;174;10.505;0.063;1;2
4;175;10.959;0.517;0;2
4;176;10.167;-0.208;2;2
4;177;10.376;-0.065;2;2
4;178;13.204;3.011;0;3
4;179;10.472;0;2;3
4;180;10.472;0;1;2
4;181;10.472;0;1;2
4;182;11.174;0.83;0;3
4;183;10.278;0;2;4
4;184;10.411;0;2;4
4;185;10.751;0.279;0;3
4;186;10.411;0;3;3
4;187;11.303;0.892;0;1
4;188;10.413;0.038;1;2
4;189;10.472;0;0;1
4;190;10.725;0.253;0;3
4;191;10.418;0;2;2
4;192;12.355;2.131;0;3
4;193;9.976;0;3;4
4;194;10.472;0;1;4
4;195;10.748;0.276;0;3
4;196;10.396;-0.046;1;3
4;197;11.355;1.01;0;2
4;198;10.418;0;1;3
4;199;13.42;3.293;0;2
4;200;9.17;-1.245;3;3
5;201;10.185;0.395;2;2
5;202;9.976;0;2;2
5;203;10.104;0.033;2;2
5;204;9.17;0;3;3
5;205;9.965;0;2;2
5;206;11.472;1.401;0;2
5;207;11.004;1.034;0;3
5;208;9.976;0;2;2
5;209;10.278;0;1;1
5;210;10.278;0;1;3
5;211;10.278;0;0;2
5;212;10.811;1.087;0;3
5;213;11.07;1.094;0;1
5;214;9.17;0;2;2
5;215;9.17;0;3;2
5;216;9.923;-0.473;1;1
5;217;11.419;1.846;0;3
5;218;10.581;0.606;0;1
5;219;10.411;0;1;2
5;220;10.536;0.15;0;3
5;221;10.418;0;1;3
5;222;11.185;0.809;0;1
5;223;9.976;0;2;3
5;224;11.043;1.067;0;1
5;225;9.976;0;2;3
