GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;9;11.386;0;3;0
0;12;12.334;0;2;0
0;35;12.756;0;2;0
1;65;10.292;-2.253;3;3
2;82;9.781;-0.511;4;3
3;125;9.781;0;2;1
4;164;9.324;-0.457;3;1
4;187;9.781;0;2;4
5;217;8.879;-0.674;3;3
5;221;9.324;0;2;4
5;228;9.324;0;3;4
5;237;9.324;0;3;1
6;255;8.484;-0.617;4;3
6;261;8.879;0;3;1
6;263;8.879;0;2;1
6;275;9.324;0;1;4
7;284;8.879;0;2;1
7;292;7.969;-0.713;4;3
8;329;7.969;0;2;1
8;330;8.171;0.203;2;3
8;337;7.946;-0.023;2;1
8;349;7.969;0;2;3
8;352;7.969;0;2;1
9;370;7.93;-0.038;1;3
9;380;7.787;-0.17;2;3
9;381;7.559;-0.398;3;2
9;385;7.946;0;2;3
9;388;7.664;-0.305;3;3
9;389;7.86;-0.21;2;2
9;399;7.852;-0.105;2;3
10;409;7.795;0.043;2;2
10;411;7.401;-0.49;2;2
10;412;7.332;-0.426;2;2
10;415;7.55;-0.269;2;2
10;432;7.299;-0.41;3;3
11;446;7.237;-0.361;2;2
11;470;7.09;-0.385;3;2
11;478;7.117;-0.249;1;2
12;491;7.025;-0.079;3;2
12;517;6.79;-0.447;4;3
13;529;6.79;0;3;3
13;531;6.65;-0.14;8;3
14;578;6.65;0;5;1
14;592;6.65;0;3;3
14;593;6.65;0;4;2
14;595;6.65;0;6;1
15;604;6.65;0;2;2
15;608;6.65;0;2;2
15;622;6.65;0;4;3
15;627;6.65;0;3;2
15;631;6.65;0;3;2
16;644;6.65;0;4;2
16;664;6.65;0;3;2
16;666;6.65;0;3;2
17;695;6.65;0;4;3
17;714;6.65;0;1;1
18;738;6.493;-0.157;4;3
18;746;6.506;-0.144;3;3
19;800;6.493;0;2;3
20;829;6.392;-0.102;6;3
21;849;6.392;0;4;2
21;871;6.392;0;6;2
21;873;6.392;0;1;4
21;878;6.392;0;4;2
22;888;6.392;0;1;3
22;895;6.392;0;2;2
22;920;6.392;0;4;3
23;921;6.327;-0.064;5;3
23;954;6.392;0;1;2
24;974;6.327;0;4;1
24;977;6.266;-0.061;4;3
