GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;14.596;0;1;0
0;2;12.451;0;2;0
0;3;13.152;0;2;0
0;4;13.921;0;1;0
0;5;13.082;0;1;0
0;6;13.651;0;1;0
0;7;12.356;0;2;0
0;8;13.882;0;1;0
0;9;13.074;0;2;0
0;10;10.015;0;3;0
0;11;15.731;0;1;0
0;12;11.228;0;3;0
0;13;14.408;0;1;0
0;14;12.264;0;2;0
0;15;14.693;0;1;0
0;16;11.991;0;2;0
0;17;13.894;0;1;0
0;18;13.582;0;1;0
0;19;12.265;0;2;0
0;20;14.2;0;1;0
0;21;16.319;0;1;0
0;22;16.298;0;1;0
0;23;17.069;0;1;0
0;24;15.916;0;1;0
0;25;14.738;0;1;0
0;26;15.323;0;1;0
0;27;11.76;0;2;0
0;28;13.501;0;1;0
0;29;14.959;0;1;0
0;30;13.203;0;1;0
0;31;14.808;0;1;0
0;32;14.115;0;1;0
0;33;14.279;0;1;0
0;34;15.25;0;1;0
0;35;12.672;0;2;0
0;36;16.485;0;1;0
0;37;16.604;0;1;0
0;38;14.444;0;1;0
0;39;14.025;0;1;0
0;40;13.593;0;2;0
1;41;11.991;0;1;1
1;42;11.791;-0.771;1;2
1;43;12.677;0.195;0;2
1;44;15.521;3.729;0;3
1;45;12.132;1.244;1;3
1;46;13.882;0;0;4
1;47;13.859;2.113;0;2
1;48;12.672;0;1;1
1;49;10.774;-0.454;2;1
1;50;15.95;3.776;0;3
1;51;13.285;2.099;0;3
1;52;13.423;0.349;1;1
1;53;11.76;0;1;4
1;54;12.356;0;1;4
1;55;13.286;1.336;1;2
1;56;13.271;0.82;0;1
1;57;10.015;0;3;3
1;58;11.228;0;2;2
1;59;11.228;0;1;4
1;60;13.898;-0.217;0;1
1;61;11.01;-0.736;2;3
1;62;11.81;0.049;1;1
1;63;12.411;0.42;0;1
1;64;10.015;0;2;1
1;65;13.074;0;1;4
1;66;11.846;0.085;1;1
1;67;11.228;0;1;1
1;68;13.501;0;0;4
1;69;12.003;0.393;1;2
1;70;11.048;1.034;1;1
1;71;12.685;0.694;1;3
1;72;12.951;0.279;1;1
1;73;11.228;0;2;1
1;74;12.455;1.111;1;2
1;75;10.015;0;2;4
1;76;9.925;-0.09;4;1
1;77;13.558;1.766;0;2
1;78;11.991;0;1;2
1;79;14.632;3.083;0;2
1;80;11.273;-1.6;1;2
2;81;10.015;0;0;3
2;82;9.925;0;3;4
2;83;11.528;0.527;1;3
2;84;10.015;0;2;3
2;85;11.01;0;1;1
2;86;10.182;-0.394;1;2
2;87;10.619;0.087;1;2
2;88;11.228;0;1;2
2;89;10.015;0;2;1
2;90;11.859;1.238;0;2
2;91;12.046;0.779;0;2
2;92;10.015;0;1;3
2;93;10.015;0;2;1
2;94;10.015;0;2;4
2;95;10.015;0;1;4
2;96;9.925;0;3;2
2;97;10.777;-0.742;1;2
2;98;10.774;0;1;4
2;99;10.055;0.131;1;1
2;100;10.744;0.123;1;3
2;101;10.194;-0.816;2;1
2;102;10.841;-0.207;0;1
2;103;9.832;-0.138;2;2
2;104;14.99;3.496;0;3
2;105;11.903;0.675;0;1
2;106;13.321;2.744;0;2
2;107;10.015;0;2;2
2;108;13.774;2.745;0;2
2;109;10.757;0.289;1;3
2;110;11.746;1.278;0;2
2;111;10.015;0;2;3
2;112;13.222;2.084;0;2
2;113;10.422;0.407;1;3
2;114;10.324;-0.298;1;2
2;115;10.015;0;1;1
2;116;11.559;0.785;1;1
2;117;11.22;1.206;1;1
2;118;9.925;0;3;4
2;119;11.305;1.291;1;3
2;120;11.228;0;1;1
3;121;12.747;2.777;0;3
3;122;9.852;-0.071;2;2
3;123;10.422;0.407;0;3
3;124;9.832;0;3;2
3;125;9.925;0;2;2
3;126;10.422;0.407;0;1
3;127;10.399;0.521;0;3
3;128;9.993;0.023;1;2
3;129;10.239;0.407;1;3
3;130;10.015;0;1;3
3;131;10.713;0.835;0;3
3;132;10.564;0.64;0;3
3;133;9.77;-0.2;3;2
3;134;9.784;-0.186;2;2
3;135;9.832;0;2;4
3;136;10.596;0.582;0;1
3;137;9.925;0;2;1
3;138;10.053;0.039;1;1
3;139;10.639;0.624;0;3
3;140;10.015;0;1;2
3;141;10.015;0;1;1
3;142;9.375;-0.549;2;3
3;143;10.536;0.611;0;3
3;144;10.007;0.084;1;3
3;145;10.052;0.127;1;1
3;146;10.28;0.402;0;2
3;147;10.414;0.489;1;3
3;148;9.925;0;1;2
3;149;10.286;0.316;1;2
3;150;9.858;-0.112;2;3
3;151;9.869;-0.055;2;1
3;152;9.925;0;1;4
3;153;10.53;0.515;0;1
3;154;9.925;0;1;1
3;155;10.015;0;1;2
3;156;9.925;0;2;2
3;157;9.832;0;3;2
3;158;10.015;0;0;2
3;159;10.344;0.374;0;2
3;160;9.925;0;2;1
4;161;10.954;1.122;0;1
4;162;11.06;1.136;0;1
4;163;9.832;0;1;2
4;164;10.598;0.829;0;1
4;165;12.32;2.55;0;3
4;166;9.832;0;1;1
4;167;9.721;-0.08;1;3
4;168;9.375;0;3;3
4;169;10.191;0.407;0;1
4;170;9.318;-0.058;3;3
4;171;10.341;0.463;0;2
4;172;9.375;0;2;2
4;173;9.832;0;1;2
4;174;10.007;0;0;1
4;175;10.738;1.158;0;2
4;176;11.28;1.448;0;1
4;177;9.77;0;1;2
4;178;10.432;0.6;0;1
4;179;9.832;0;1;4
4;180;9.832;0;1;1
4;181;10.455;0.558;0;2
4;182;9.942;0.111;0;1
4;183;9.54;-0.244;2;3
4;184;9.375;0;1;3
4;185;9.844;0.074;0;1
4;186;9.832;0;2;2
4;187;10.172;0.358;0;2
4;188;9.825;0.024;1;2
4;189;9.925;0;1;3
4;190;11.273;1.503;0;1
4;191;9.784;0;2;2
4;192;9.784;0;1;1
4;193;9.375;0;2;1
4;194;9.666;-0.141;2;2
4;195;9.832;0;1;3
4;196;9.441;-0.329;3;1
4;197;9.925;0;0;3
4;198;10.161;0.237;0;3
4;199;9.802;-0.009;2;2
4;200;9.869;0;1;3
5;201;9.366;-0.009;2;1
5;202;9.375;0;2;3
5;203;9.318;0;1;3
5;204;9.146;-0.603;2;3
