GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;20;10.752;0;4;0
0;21;11.988;0;2;0
0;27;12.55;0;2;0
1;62;10.752;0;2;4
1;67;10.752;0;2;4
1;74;10.571;-1.698;3;3
2;112;10.752;0;2;4
2;119;10.571;0;3;2
2;120;10.528;-0.224;3;3
3;137;10.517;-0.123;1;2
3;144;10.484;-0.087;1;1
3;147;10.441;-0.22;3;2
3;160;10.257;-0.383;3;2
4;171;9.997;-0.445;3;1
4;187;9.967;-0.534;4;3
4;190;10.007;-0.435;4;1
5;216;9.931;-0.051;4;2
5;226;9.954;-0.053;3;3
6;259;9.3;-0.631;3;1
6;262;9.294;-0.672;4;1
7;295;9.294;0;3;3
7;297;9.294;0;4;1
7;311;9.294;0;3;1
8;333;9.294;0;2;3
8;335;8.95;-0.344;2;3
8;341;9.294;0;3;3
8;356;9.294;0;2;2
9;378;8.718;-0.404;2;2
9;379;9.105;-0.017;2;2
9;398;8.832;-0.118;2;3
10;406;8.502;-0.467;2;2
10;434;8.61;-0.165;3;2
10;440;8.317;-0.689;3;2
11;467;8.017;-0.485;3;3
11;476;8.256;-0.208;2;2
11;478;8.267;-0.05;2;3
11;480;7.708;-0.609;2;3
12;500;7.692;-0.17;4;2
12;507;7.646;-0.616;3;2
13;541;7.402;-0.244;2;3
13;549;7.362;-0.315;3;3
14;584;7.219;-0.163;4;2
14;586;7.362;0;2;1
14;597;7.233;-0.128;4;1
15;612;7.219;0;2;2
15;640;7.106;-0.192;4;2
16;661;7.106;0;4;2
16;666;7.106;0;3;3
17;684;6.853;-0.253;3;1
17;713;7.106;0;2;2
17;716;7.106;0;2;3
18;729;6.853;0;2;2
18;740;6.737;-0.243;3;2
18;744;6.886;-0.093;2;2
18;745;6.716;-0.264;3;3
18;748;7.106;0;1;1
18;749;6.853;0;2;3
19;764;6.6;-0.126;3;2
19;783;6.657;-0.139;3;2
19;789;6.644;-0.209;3;3
19;796;6.716;0;2;3
20;824;6.6;0;3;3
20;828;6.478;-0.18;3;2
21;864;6.455;-0.167;3;2
21;865;6.478;0;3;3
21;866;6.481;-0.087;1;2
21;877;6.478;0;1;2
21;878;6.6;0;2;3
22;895;6.478;0;1;3
22;899;6.478;0;2;2
22;909;6.246;-0.209;4;1
23;932;6.246;0;3;3
23;948;6.246;0;5;3
23;951;6.246;0;5;1
23;957;6.246;0;2;1
23;959;6.394;-0.073;3;3
24;963;6.246;0;4;2
24;967;6.246;0;2;3
24;969;6.246;0;3;3
24;981;6.246;0;1;2
24;983;6.246;0;1;3
24;989;6.246;0;5;3
24;991;6.246;0;1;3
24;992;6.246;0;3;4
24;995;6.246;0;8;3
24;999;6.246;0;2;2
25;1003;6.246;0;5;1
25;1004;6.246;0;3;3
25;1008;6.246;0;1;2
25;1014;6.246;0;3;2
25;1017;6.246;0;2;2
25;1021;6.246;0;4;2
25;1022;6.246;0;1;1
25;1030;6.246;0;4;3
26;1052;6.246;0;4;2
26;1057;6.246;0;3;2
26;1063;6.246;0;6;3
26;1064;6.246;0;1;3
26;1078;6.246;0;2;4
27;1085;6.246;0;3;1
27;1093;6.246;0;5;2
27;1099;6.246;0;5;3
28;1131;6.246;0;2;3
28;1133;6.246;0;2;3
28;1146;6.246;0;2;3
29;1169;6.246;0;1;2
29;1198;6.236;-0.01;4;3
30;1210;6.246;0;2;3
30;1218;6.246;0;1;1
30;1221;5.949;-0.297;4;3
30;1228;6.236;0;2;2
31;1250;6.236;0;2;3
31;1258;5.996;-0.241;3;3
31;1264;5.949;0;4;2
31;1275;5.949;0;3;3
31;1276;6.216;-0.025;2;2
31;1279;6.236;0;3;2
32;1291;5.949;0;3;3
32;1301;5.747;-0.225;4;2
32;1315;5.949;0;3;3
32;1318;6.091;0.008;1;2
33;1324;5.913;0.065;2;3
33;1332;5.747;0;5;3
33;1349;5.747;0;5;4
33;1351;5.747;0;3;3
34;1374;5.747;0;2;3
34;1389;5.747;0;3;3
34;1400;5.747;0;3;3
35;1413;5.747;0;2;1
35;1424;5.747;0;1;3
35;1435;5.606;-0.141;6;3
36;1441;5.606;0;4;2
36;1450;5.606;0;5;3
36;1477;5.606;0;2;1
36;1478;5.747;0;2;3
37;1493;5.606;0;1;3
37;1498;5.663;0.057;1;3
37;1500;5.606;0;2;2
37;1507;5.606;0;2;3
38;1531;5.606;0;3;3
