GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;12.824;0;2;0
0;2;13.881;0;1;0
0;3;14.547;0;1;0
0;4;14.618;0;1;0
0;5;13.775;0;1;0
0;6;11.606;0;3;0
0;7;13.255;0;2;0
0;8;13.742;0;1;0
0;9;13.582;0;1;0
0;10;15.389;0;1;0
0;11;13.498;0;2;0
0;12;11.713;0;3;0
0;13;15.77;0;1;0
0;14;12.386;0;2;0
0;15;13.964;0;1;0
0;16;11.848;0;3;0
0;17;14.046;0;1;0
0;18;16.077;0;1;0
0;19;13.159;0;1;0
0;20;10.752;0;4;0
0;21;11.988;0;2;0
0;22;13.871;0;1;0
0;23;13.927;0;1;0
0;24;12.44;0;2;0
0;25;12.767;0;2;0
0;26;15.586;0;1;0
0;27;12.55;0;2;0
0;28;11.93;0;2;0
0;29;15.597;0;1;0
0;30;14.58;0;1;0
0;31;15.376;0;1;0
0;32;13.055;0;2;0
0;33;16.568;0;1;0
0;34;13.98;0;1;0
0;35;16.247;0;1;0
0;36;13.858;0;1;0
0;37;13.685;0;1;0
0;38;13.095;0;1;0
0;39;14.815;0;1;0
0;40;14.266;0;1;0
1;41;12.677;0.24;1;2
1;42;11.713;0;2;1
1;43;14.149;2.017;0;3
1;44;11.489;-0.467;1;2
1;45;13.947;1.641;0;2
1;46;15.251;3.454;0;3
1;47;13.975;1.343;0;2
1;48;11.461;-0.469;2;1
1;49;14.856;3.677;0;2
1;50;11.848;0;1;4
1;51;13.095;0;0;4
1;52;12.174;0.244;1;1
1;53;12.767;0;0;4
1;54;11.606;0;2;4
1;55;12.56;1.381;1;2
1;56;12.767;0;1;1
1;57;11.713;0;2;4
1;58;12.767;0;0;4
1;59;11.848;0;1;1
1;60;12.075;-0.864;1;2
1;61;11.522;0.77;2;3
1;62;10.752;0;2;4
1;63;12.729;1.069;0;3
1;64;12.268;0.35;0;2
1;65;10.752;0;3;1
1;66;12.551;1.252;1;2
1;67;10.752;0;2;4
1;68;14.199;0.457;0;1
1;69;12.55;0;1;2
1;70;11.713;0;2;4
1;71;14.043;2.702;0;3
1;72;11.988;0;1;4
1;73;11.713;0;0;4
1;74;10.571;-1.698;3;3
1;75;11.652;-0.514;1;2
1;76;11.606;0;3;4
1;77;13.159;0;1;1
1;78;16.565;4.743;0;2
1;79;12.55;0;1;4
1;80;12.698;-0.127;1;1
2;81;11.606;0;1;1
2;82;11.848;0;0;1
2;83;11.606;0;1;3
2;84;10.752;0;2;4
2;85;11.522;0;1;1
2;86;11.594;0.457;1;3
2;87;13.512;2.279;0;2
2;88;12.501;0.996;0;3
2;89;11.606;0;1;3
2;90;12.717;2.056;0;3
2;91;11.652;0;1;1
2;92;10.571;0;3;4
2;93;10.571;0;2;1
2;94;14.536;3.334;0;3
2;95;11.939;1.277;1;2
2;96;14.466;3.359;0;3
2;97;12.658;1.479;0;2
2;98;14.013;2.442;0;2
2;99;10.571;0;2;4
2;100;11.223;0.471;1;1
2;101;11.611;0.859;1;1
2;102;10.752;0;1;2
2;103;14.646;3.346;0;2
2;104;11.606;0;1;4
2;105;10.752;0;1;2
2;106;10.752;0;1;2
2;107;10.585;0.014;1;1
2;108;12.397;0.79;0;3
2;109;13.193;2.532;0;2
2;110;11.639;0.406;1;2
2;111;13.306;2.2;0;3
2;112;10.752;0;2;4
2;113;10.752;0;1;1
2;114;11.428;0.857;2;1
2;115;12.253;1.146;0;2
2;116;15.205;4.098;0;3
2;117;12.019;0.913;0;3
2;118;11.461;0;1;2
2;119;10.571;0;3;2
2;120;10.528;-0.224;3;3
3;121;10.442;-0.136;2;2
3;122;10.571;0;1;2
3;123;10.655;0.083;1;3
3;124;10.374;-0.287;2;2
3;125;10.752;0;1;2
3;126;10.571;0;2;2
3;127;10.571;0;2;1
3;128;11.385;0.814;0;3
3;129;10.528;0;2;3
3;130;10.571;0;2;2
3;131;10.571;0;1;1
3;132;10.528;0;2;2
3;133;10.528;0;1;4
3;134;10.528;0;2;2
3;135;17.011;6.35;0;2
3;136;11.356;0.604;1;1
3;137;10.517;-0.123;1;2
3;138;10.785;0.236;1;3
3;139;10.294;-0.284;2;3
3;140;11.309;0.738;0;1
3;141;10.84;0.269;0;3
3;142;11.385;0.814;1;3
3;143;11.092;0.34;1;3
3;144;10.484;-0.087;1;1
3;145;10.527;-0.051;2;2
3;146;14.164;3.614;0;3
3;147;10.441;-0.22;3;2
3;148;13.05;2.389;0;3
3;149;10.383;-0.188;2;1
3;150;10.706;-0.046;1;3
3;151;12.031;1.475;0;3
3;152;13.488;2.826;0;3
3;153;12.88;2.331;0;2
3;154;10.983;0.412;0;1
3;155;10.571;0;2;1
3;156;12.493;1.831;0;3
3;157;10.038;-0.601;4;2
3;158;10.571;0;2;2
3;159;11.618;1.068;0;2
3;160;10.257;-0.383;3;2
4;161;14.638;4.323;0;2
4;162;10.729;0.452;0;2
4;163;10.038;0;2;1
4;164;10.484;0;1;1
4;165;10.952;0.468;0;1
4;166;12.772;2.452;0;3
4;167;10.257;0;2;4
4;168;10.294;0;1;1
4;169;14.109;3.624;0;3
4;170;13.104;2.755;0;2
4;171;9.997;-0.445;3;1
4;172;10.038;0;3;1
4;173;10.517;0;1;1
4;174;11.904;1.629;0;2
4;175;10.038;0;3;1
4;176;11.499;1.014;0;3
4;177;10.038;0;3;4
4;178;10.257;0;2;2
4;179;10.631;0.219;0;3
4;180;12.238;1.868;0;3
4;181;10.517;0;2;3
4;182;10.484;0;0;2
4;183;10.294;0;2;1
4;184;10.627;0.164;1;2
4;185;13.106;2.94;0;3
4;186;10.257;0;2;3
4;187;9.967;-0.534;4;3
4;188;14.989;4.685;0;3
4;189;10.038;0;3;1
4;190;10.007;-0.435;4;1
4;191;10.887;0.553;0;3
4;192;11.403;0.918;0;3
4;193;10.231;-0.052;2;3
4;194;10.294;0;2;3
4;195;12.541;2.259;0;2
4;196;11.954;1.639;0;3
4;197;10.374;0;2;1
4;198;10.257;0;2;4
4;199;10.704;0.241;0;3
4;200;12.617;2.171;0;2
5;201;9.967;0;0;2
5;202;10.038;0;1;1
5;203;10.09;-0.057;1;2
5;204;10.038;0;1;2
5;205;10.038;0;1;2
5;206;11.45;1.412;0;1
5;207;10.502;0.464;1;3
5;208;10.021;-0.127;3;2
5;209;10.207;0.169;1;1
5;210;10.038;0;1;2
5;211;10.495;0.457;0;1
5;212;11.643;1.625;0;2
5;213;10.693;0.654;0;3
5;214;10.801;0.762;0;1
5;215;14.171;4.154;0;3
5;216;9.931;-0.051;4;2
5;217;10.877;0.871;0;3
5;218;10.718;0.717;0;3
5;219;11.055;1.032;0;2
5;220;10.294;0.327;1;1
5;221;10.257;0.218;1;3
5;222;10.092;-0.035;2;2
5;223;10.038;0;1;1
5;224;9.997;0;3;2
5;225;11.65;1.648;0;3
5;226;9.954;-0.053;3;3
5;227;14.057;3.931;0;2
5;228;10.038;0;3;3
5;229;9.997;0;3;1
5;230;11.496;1.458;0;3
5;231;11.262;1.245;0;2
5;232;10.038;0;2;2
5;233;11.731;1.725;0;1
5;234;11.662;1.4;0;2
5;235;9.997;0;3;1
5;236;13.454;3.335;0;2
5;237;11.678;1.552;0;2
5;238;10.038;0;1;3
5;239;10.852;0.72;0;2
5;240;11.555;1.553;0;2
6;241;12.801;2.814;0;3
6;242;9.997;0;2;1
6;243;11.065;1.081;0;3
6;244;9.997;0;0;3
6;245;9.997;0;2;2
6;246;9.997;0;2;1
6;247;11.586;1.548;0;3
6;248;9.954;0;2;2
6;249;9.997;0;0;3
6;250;9.967;0;1;1
6;251;12.847;2.865;0;3
6;252;9.931;0;2;2
6;253;9.931;0;2;3
6;254;9.954;0;2;3
6;255;10.038;0;1;2
6;256;9.997;0;2;2
6;257;10.972;1.029;0;2
6;258;10.013;0.038;1;2
6;259;9.3;-0.631;3;1
6;260;10.038;0;0;3
6;261;12.952;2.965;0;3
6;262;9.294;-0.672;4;1
6;263;9.875;-0.121;3;1
6;264;11.249;1.3;0;3
6;265;9.679;-0.318;2;1
6;266;10.375;0.378;0;3
6;267;11.289;1.325;0;2
6;268;9.997;0;1;2
6;269;10.497;0.522;0;3
6;270;11.116;1.162;0;1
6;271;11.391;1.427;0;3
6;272;9.997;0;1;1
6;273;9.931;0;3;1
6;274;10.199;0.223;0;2
6;275;10.038;0;1;2
6;276;9.997;0;1;3
6;277;10.038;0;1;2
6;278;9.954;0;2;2
6;279;9.931;0;0;3
6;280;9.967;0;2;2
7;281;13.104;3.161;0;3
7;282;10.953;1.341;0;2
7;283;11.956;2.014;0;3
7;284;10.504;0.573;0;3
7;285;11.012;1.367;0;2
7;286;10.692;1.391;0;1
7;287;11.531;1.577;0;3
7;288;9.875;0;2;1
7;289;11.091;1.467;0;3
7;290;10.071;0.128;0;3
7;291;9.931;0;2;2
7;292;9.997;0;0;3
7;293;10.722;1.095;0;3
7;294;9.679;0;2;2
7;295;9.294;0;3;3
7;296;9.377;-0.238;2;2
7;297;9.294;0;4;1
7;298;11.11;1.18;0;1
7;299;9.971;0.344;0;3
7;300;9.3;0;3;1
7;301;10.968;1.383;0;2
7;302;9.799;0.169;2;2
7;303;9.991;0.214;0;2
7;304;11.593;1.98;0;3
7;305;9.905;-0.049;2;1
7;306;10.74;1.127;1;3
7;307;9.3;0;2;1
7;308;9.954;0;1;1
7;309;12.504;3.018;0;2
7;310;10.878;1.293;0;3
7;311;9.294;0;3;1
7;312;10.531;0.628;0;3
7;313;12.044;2.102;0;2
7;314;9.931;0;1;1
7;315;9.931;0;0;3
7;316;12.652;2.847;0;3
7;317;10.547;0.671;0;1
7;318;9.931;0;2;3
7;319;9.931;0;2;3
7;320;10.918;0.954;0;2
8;321;9.294;0;2;2
8;322;9.294;0;2;2
8;323;10.975;1.678;0;2
8;324;12.342;3.042;0;1
8;325;9.806;0.506;0;1
8;326;9.491;0.197;1;3
8;327;9.3;0;1;1
8;328;9.3;0;2;3
8;329;11.392;1.593;0;3
8;330;9.294;0;3;3
8;331;10.297;1;0;2
8;332;9.294;0;3;1
8;333;9.294;0;2;3
8;334;9.931;0;0;1
8;335;8.95;-0.344;2;3
8;336;10.211;0.627;0;2
8;337;9.294;0;3;2
8;338;10.811;1.475;0;3
8;339;10.285;0.991;0;3
8;340;9.905;0;1;1
8;341;9.294;0;3;3
8;342;11.666;2.372;0;1
8;343;9.945;0.651;1;3
8;344;10.37;1.034;0;3
8;345;10.979;1.682;0;2
8;346;9.797;0.5;1;2
8;347;11.568;1.981;0;3
8;348;9.377;0;1;3
8;349;10.373;0.788;0;2
8;350;9.294;0;3;1
8;351;10.861;1.374;0;2
8;352;11.047;1.463;0;2
8;353;9.294;0;2;1
8;354;9.294;0;2;2
8;355;9.48;0.185;1;3
8;356;9.294;0;2;2
8;357;10.929;1.442;0;2
8;358;9.294;0;2;2
8;359;9.3;0;1;3
8;360;10.33;1.036;0;3
9;361;9.709;0.415;0;3
9;362;11.509;2.174;0;2
9;363;9.75;0.455;0;3
9;364;10.493;1.199;0;3
9;365;9.294;0;1;3
9;366;12.4;3.103;0;3
9;367;9.692;0.397;0;3
9;368;10.526;1.232;0;3
9;369;11.714;2.589;0;2
9;370;9.294;0;0;2
9;371;9.294;0;1;1
9;372;8.95;0;2;1
9;373;9.294;0;0;3
9;374;9.167;0.045;2;2
9;375;9.294;0;1;2
9;376;9.294;0;1;2
9;377;9.449;0.327;0;2
9;378;8.718;-0.404;2;2
9;379;9.105;-0.017;2;2
9;380;9.38;0.085;0;3
9;381;9.87;0.748;0;3
9;382;10.913;1.618;0;1
9;383;9.294;0;1;3
9;384;8.95;0;2;3
9;385;9.503;0.209;0;3
9;386;9.294;0;1;3
9;387;11.299;2.002;0;2
9;388;9.163;0.041;2;2
9;389;9.294;0;1;2
9;390;9.294;0;1;2
9;391;9.294;0;0;3
9;392;10.43;1.135;0;3
9;393;9.294;0;1;3
9;394;9.294;0;1;2
9;395;8.95;0;2;2
9;396;9.294;0;2;2
9;397;8.949;-0.001;3;1
9;398;8.832;-0.118;2;3
9;399;9.294;0;1;3
9;400;9.294;0;0;2
10;401;8.95;0;1;3
10;402;9.806;0.972;0;3
10;403;9.163;0;1;1
10;404;8.65;-0.182;2;3
10;405;9.294;0;0;1
10;406;8.502;-0.467;2;2
10;407;10.823;1.767;0;3
10;408;9.551;0.601;0;3
10;409;8.728;-0.106;2;2
10;410;8.694;-0.312;2;2
10;411;10.848;1.898;0;3
10;412;9.6;0.65;0;1
10;413;9.226;0.276;1;1
10;414;8.95;0;1;2
10;415;8.95;0;1;2
10;416;8.955;0.005;1;3
10;417;8.718;0;2;3
10;418;9.004;-0.29;0;3
