GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;18;11.346;0;4;0
0;37;10.909;0;4;0
0;39;11.995;0;2;0
1;60;10.693;-0.216;4;1
1;64;10.468;-0.878;3;1
1;68;11.346;0;2;3
2;108;9.862;-0.606;2;1
2;115;10.693;0;3;2
3;127;9.862;0;3;2
3;152;9.8;-0.062;4;1
3;156;9.862;0;1;1
4;161;9.862;0;2;1
4;193;9.8;0;3;4
4;200;9.862;0;2;1
5;220;9.638;-0.193;3;3
5;223;9.8;0;2;3
5;238;9.414;-0.447;3;3
6;245;8.736;-0.871;4;2
6;251;9.414;0;3;3
7;294;8.736;0;4;3
7;304;8.736;0;4;3
7;314;8.895;-0.18;2;2
8;323;8.736;0;2;3
8;324;8.732;-0.084;2;2
8;326;8.736;0;3;2
8;355;8.615;-0.201;5;3
9;373;8.204;-0.532;4;3
9;376;8.736;0;1;2
9;398;8.732;0;2;1
10;403;8.204;0;3;3
10;413;8.204;0;3;1
10;417;8.471;-0.204;2;3
10;418;8.151;-0.524;4;3
10;429;8.615;0;2;1
10;438;8.589;-0.084;2;2
11;441;8.119;-0.424;2;2
11;442;7.847;-0.33;3;3
11;445;8.121;-0.249;2;3
11;474;8.151;0;2;1
12;493;7.755;-0.366;3;1
12;503;7.753;-0.094;4;1
13;540;7.753;0;3;3
13;544;7.113;-0.824;6;2
14;587;7.113;0;4;3
14;595;7.116;0.003;3;1
15;616;7.113;0;4;3
15;627;7.113;0;3;3
15;636;7.113;0;3;4
16;645;7.058;-0.057;3;2
16;652;7.113;0;2;2
16;671;7.113;0;3;1
17;683;7.041;-0.072;3;1
17;687;7.011;-0.075;4;3
17;693;6.983;-0.13;4;3
17;716;7.058;0;2;1
18;733;6.781;-0.253;4;2
18;737;6.859;-0.191;4;2
18;748;6.961;-0.087;3;2
19;770;6.587;-0.285;2;2
19;792;6.696;-0.263;3;2
19;794;6.739;-0.081;3;2
20;805;6.587;0;2;3
20;823;6.696;0;2;3
21;850;6.587;0;3;2
21;852;6.543;-0.175;3;2
22;881;6.543;0;2;1
22;882;6.543;0;1;3
22;885;6.543;0;2;1
22;910;6.379;-0.185;3;2
23;928;6.21;-0.25;4;2
23;942;6.281;-0.284;3;2
24;967;6.281;0;2;1
24;991;6.198;-0.179;4;2
25;1017;6.198;0;2;3
25;1020;6.198;0;3;1
25;1021;6.198;0;2;1
25;1024;6.198;0;2;4
25;1031;6.21;0;3;3
25;1037;6.281;0;1;2
26;1049;6.173;-0.067;3;2
26;1057;6.19;-0.015;3;2
26;1070;6.198;0;2;2
27;1085;6.089;-0.097;4;3
27;1090;6.108;-0.077;3;3
27;1102;6.158;-0.036;3;3
27;1114;6.173;0;2;1
28;1124;6.108;-0.058;2;3
28;1125;6.108;0;3;1
29;1168;6.089;0;3;1
29;1190;6.082;-0.025;4;3
30;1206;6.082;0;3;1
30;1227;5.851;-0.237;3;3
31;1256;6.082;0;2;3
31;1261;5.851;0;3;3
32;1293;5.851;0;2;1
32;1313;5.634;-0.333;4;2
33;1331;5.684;-0.058;2;2
33;1332;5.634;0;2;1
33;1343;5.625;-0.117;3;2
34;1384;5.4;-0.23;5;2
35;1429;5.4;0;2;2
36;1446;5.371;-0.029;5;3
36;1460;5.4;0;1;1
37;1487;5.175;-0.196;5;1
37;1497;5.371;0;3;3
37;1519;5.371;0;2;1
38;1532;5.369;0.096;2;2
38;1534;5.371;0;1;2
38;1559;5.175;0;4;2
39;1562;5.175;0;4;3
39;1583;5.369;0;1;1
40;1616;5.13;-0.142;4;2
40;1624;5.175;0;3;2
40;1634;5.175;0;2;2
41;1651;5.13;0;4;1
41;1652;5.175;0;2;2
42;1695;4.833;-0.32;2;3
43;1742;4.833;0;4;4
43;1743;4.833;0;3;3
43;1747;4.833;0;4;2
44;1764;4.833;0;3;2
44;1769;4.649;-0.184;3;1
44;1774;4.833;0;1;2
45;1806;4.326;-0.415;5;2
45;1808;4.332;-0.409;3;3
46;1841;4.326;0;4;3
46;1861;4.332;0;3;1
46;1869;4.326;0;3;1
46;1877;4.326;0;3;1
47;1902;4.326;0;2;2
47;1905;4.3;-0.029;3;2
