GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;12.724;0;1;0
0;2;14.229;0;1;0
0;3;14.083;0;1;0
0;4;13.163;0;1;0
0;5;13.488;0;1;0
0;6;12.304;0;1;0
0;7;15.815;0;1;0
0;8;13.668;0;1;0
0;9;13.565;0;1;0
0;10;10.478;0;3;0
0;11;11.95;0;2;0
0;12;15.152;0;1;0
0;13;16.872;0;1;0
0;14;14.924;0;1;0
0;15;13.424;0;1;0
0;16;16.121;0;1;0
0;17;14.254;0;1;0
0;18;15.895;0;1;0
0;19;11.344;0;2;0
0;20;13.414;0;2;0
0;21;14.831;0;1;0
0;22;13.681;0;1;0
0;23;11.929;0;2;0
0;24;12.477;0;2;0
0;25;14.491;0;1;0
0;26;14.441;0;1;0
0;27;14.792;0;1;0
0;28;13.796;0;1;0
0;29;9.622;0;3;0
0;30;16.229;0;1;0
0;31;13.897;0;1;0
0;32;11.343;0;3;0
0;33;13.331;0;1;0
0;34;13.467;0;1;0
0;35;12.944;0;1;0
0;36;13.824;0;1;0
0;37;12.271;0;2;0
0;38;15.184;0;1;0
0;39;13.818;0;1;0
0;40;14.982;0;1;0
1;41;11.257;0.778;2;1
1;42;12.56;-0.907;1;1
1;43;11.773;0.723;1;3
1;44;9.622;0;1;4
1;45;12.477;0;1;4
1;46;13.419;1.782;0;2
1;47;12.271;0;2;1
1;48;11.929;0;1;2
1;49;10.478;0;2;4
1;50;12.222;-1.066;1;3
1;51;13.341;2.431;0;3
1;52;13.163;0;0;1
1;53;10.478;0;2;4
1;54;12.939;0.635;1;1
1;55;9.622;0;3;1
1;56;15.52;3.074;0;2
1;57;11.344;0;2;4
1;58;9.622;0;3;1
1;59;12.794;1.402;1;2
1;60;13.015;2.965;0;3
1;61;11.343;0;2;4
1;62;12.342;0.39;1;2
1;63;11.606;-1.29;1;3
1;64;11.95;0;1;4
1;65;10.803;0.325;2;1
1;66;11.929;0;1;1
1;67;11.201;-0.445;2;3
1;68;12.386;0.579;1;3
1;69;13.745;2.531;0;2
1;70;13.414;0;0;1
1;71;11.56;0.649;1;2
1;72;13.789;2.142;0;2
1;73;11.608;-0.343;1;2
1;74;11.95;0;1;4
1;75;13.775;1.951;1;2
1;76;11.642;-0.298;1;2
1;77;9.622;0;3;4
1;78;10.62;-0.722;2;1
1;79;14.083;0;0;4
1;80;12.965;-0.021;1;3
2;81;9.622;0;1;4
2;82;9.622;0;1;1
2;83;11.201;1.15;1;3
2;84;10.478;0;1;2
2;85;9.622;0;2;2
2;86;11.054;0.576;0;3
2;87;10.818;0.768;0;2
2;88;11.44;0.849;0;3
2;89;9.622;0;2;4
2;90;9.622;0;2;3
2;91;13.03;2.618;0;3
2;92;9.622;0;2;3
2;93;10.101;0.479;2;1
2;94;9.622;0;2;4
2;95;9.698;0.076;2;1
2;96;9.622;0;1;1
2;97;9.856;0.234;1;1
2;98;9.622;0;2;4
2;99;11.875;1.825;0;2
2;100;12.274;2.224;0;2
2;101;9.622;0;1;2
2;102;10.255;0.204;1;2
2;103;11.661;1.611;0;2
2;104;11.647;0.39;0;1
2;105;11.344;0;0;4
2;106;12.382;2.169;0;3
2;107;10.841;0.79;1;3
2;108;10.047;0.425;1;1
2;109;10.795;-0.008;0;1
2;110;9.622;0;2;4
2;111;12.511;2.461;0;3
2;112;10.232;-0.247;1;1
2;113;11.463;0.765;1;2
2;114;9.622;0;2;1
2;115;11.359;1.237;0;2
2;116;11.257;0;1;4
2;117;9.042;-0.58;4;3
2;118;11.974;1.923;0;2
2;119;11.363;0.881;0;2
2;120;10.806;0.327;1;1
3;121;9.622;0;1;2
3;122;9.065;-0.267;2;2
3;123;9.622;0;1;2
3;124;9.119;-0.213;2;2
3;125;9.622;0;1;1
3;126;9.622;0;1;1
3;127;9.622;0;1;2
3;128;9.622;0;2;2
3;129;9.622;0;1;2
3;130;9.622;0;1;2
3;131;9.907;0.284;0;1
3;132;9.179;-0.153;2;2
3;133;9.031;-0.591;3;3
3;134;9.622;0;1;2
3;135;9.622;0;1;2
3;136;9.622;0;2;4
3;137;9.804;-0.052;1;3
3;138;11.825;2.203;0;1
3;139;9.622;0;1;2
3;140;9.622;0;0;3
3;141;9.229;-0.103;2;3
