GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;29;9.622;0;3;0
1;44;9.622;0;1;4
1;55;9.622;0;3;1
1;58;9.622;0;3;1
1;77;9.622;0;3;4
2;82;9.622;0;1;1
2;85;9.622;0;2;2
2;90;9.622;0;2;3
2;98;9.622;0;2;4
2;117;9.042;-0.58;4;3
3;122;9.065;-0.267;2;2
3;132;9.179;-0.153;2;2
3;133;9.031;-0.591;3;3
3;141;9.229;-0.103;2;3
4;170;8.978;-0.053;2;3
4;172;8.589;-0.522;6;3
4;185;8.801;-0.321;4;2
4;189;9.031;0;2;3
4;193;8.808;-0.323;4;2
5;218;8.801;0;3;1
5;234;8.692;-0.201;2;3
6;253;8.692;0;3;2
6;258;8.683;-0.012;3;2
6;266;8.589;0;3;3
6;278;8.692;0;3;2
7;298;8.562;-0.126;3;2
7;308;8.312;-0.375;3;3
7;312;8.213;-0.376;3;3
8;325;8.213;0;5;2
8;337;8.334;-0.067;2;3
8;345;8.213;0;2;2
8;356;8.562;0;2;4
9;365;8.213;0;2;2
9;368;8.149;-0.124;4;3
9;398;8.134;-0.303;5;2
10;418;8.213;0;2;2
11;441;8.09;-0.124;3;1
11;460;8.134;0;3;2
11;480;8.134;0;3;1
12;485;8.09;0;3;3
12;506;8.09;0;3;3
12;507;8.134;0;3;2
13;525;7.98;-0.132;5;2
13;557;7.99;-0.1;2;1
14;571;7.98;0;2;2
14;585;7.917;-0.073;3;1
14;587;7.98;0;3;3
14;590;8.09;0;1;2
15;618;7.917;0;3;2
15;621;7.619;-0.361;4;3
15;636;7.747;-0.257;4;2
16;652;7.605;-0.162;5;3
16;670;7.619;0;4;1
16;678;7.744;0.061;2;2
18;725;7.532;-0.074;4;1
18;727;7.605;0;4;3
19;765;7.532;0;5;2
19;775;7.532;0;2;3
19;792;7.532;0;3;3
20;806;7.532;0;3;3
20;807;7.532;0;1;1
20;808;7.531;-0.037;4;3
20;811;7.532;0;4;1
21;843;7.532;0;3;3
21;878;7.52;-0.012;3;2
22;890;7.52;0;3;1
22;916;7.384;-0.148;4;1
23;921;7.384;0;5;1
23;932;7.384;0;3;3
23;944;7.384;0;3;1
24;964;7.384;0;4;2
24;965;7.384;0;3;3
24;976;7.384;0;2;2
24;982;7.384;0;3;3
24;984;7.384;0;3;3
24;991;7.384;0;1;3
24;992;7.384;0;3;2
24;995;7.384;0;2;1
25;1010;7.384;0;1;3
25;1014;7.384;0;1;2
25;1019;7.384;0;3;2
25;1039;7.384;0;4;1
26;1048;7.384;0;2;3
26;1050;7.384;0;1;3
26;1057;7.384;0;4;2
26;1061;7.384;0;2;1
27;1105;7.181;-0.203;4;3
27;1108;7.375;-0.009;3;3
27;1111;7.384;0;2;2
28;1152;7.181;0;3;4
28;1153;7.181;0;4;1
29;1176;6.761;-0.42;4;1
29;1184;7.181;0;1;3
29;1196;7.181;0;1;2
30;1202;6.761;0;4;3
30;1220;6.761;0;5;3
30;1233;6.761;0;3;2
30;1236;6.761;0;5;2
