GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;26;11.619;0;3;0
0;33;11.269;0;4;0
0;38;12.119;0;2;0
1;46;11.269;0;1;4
1;56;9.589;-1.855;4;2
2;85;9.589;0;3;4
2;96;9.589;0;3;4
2;101;9.589;0;2;4
2;110;9.89;-0.538;2;3
3;124;9.175;-0.414;3;3
3;126;8.403;-1.336;3;2
3;135;9.589;0;2;4
3;138;9.541;-0.198;2;2
4;174;8.403;0;3;1
4;183;8.676;-0.682;2;2
5;202;8.146;-0.53;3;3
5;227;8.403;0;2;2
6;277;7.609;-0.537;3;1
7;287;7.609;0;3;3
7;297;7.609;0;2;1
7;312;7.382;-0.227;3;3
8;329;7.043;-0.566;4;3
8;334;7.354;-0.141;2;2
9;366;7.309;0.11;1;3
9;371;7.043;0;2;1
9;375;6.921;-0.278;2;2
9;389;7.043;0;2;3
10;416;6.683;-0.432;4;3
10;418;6.854;-0.297;3;3
10;421;6.921;0;3;3
10;432;6.921;0;3;2
10;440;6.859;-0.123;3;3
11;460;6.683;0;3;2
11;473;6.747;-0.143;2;2
11;475;6.683;0;2;2
12;483;6.387;-0.296;3;3
12;501;6.375;-0.34;3;2
13;525;6.375;0;5;2
13;527;6.375;0;3;1
13;548;6.375;0;5;1
14;580;6.375;0;6;2
14;581;6.375;0;4;1
14;582;6.375;0;2;3
14;591;6.375;0;4;3
15;612;6.375;0;4;2
15;624;6.375;0;3;3
16;644;6.331;-0.044;4;3
16;680;6.375;0;1;2
17;686;6.331;0;4;3
17;702;6.331;0;2;3
17;703;6.331;0;3;1
17;705;6.331;0;6;2
17;711;6.331;0;3;1
17;720;6.331;0;3;3
18;722;6.331;0;3;2
18;731;6.331;0;4;2
18;733;6.331;0;2;2
18;740;6.331;0;4;1
18;745;6.331;0;2;2
18;752;6.331;0;4;3
18;753;6.331;0;5;2
19;775;6.331;0;1;3
20;809;6.331;0;2;3
20;818;6.222;-0.109;5;3
21;842;6.287;0.011;3;3
21;858;6.222;0;4;3
21;878;6.222;0;3;2
22;883;6.222;0;3;2
22;904;6.184;-0.071;5;3
23;925;6.222;0;3;2
23;955;6.222;0;2;3
23;958;6.184;0;4;1
24;986;5.958;-0.264;5;3
24;988;6.184;0;1;2
25;1007;6.184;0;2;3
25;1009;5.958;0;3;3
25;1018;5.958;0;3;2
27;1081;5.764;-0.194;5;1
28;1132;5.764;0;4;2
28;1159;5.764;0;5;1
29;1170;5.764;0;1;3
29;1189;5.764;0;3;2
30;1209;5.48;-0.284;3;3
30;1210;5.764;0;1;3
30;1222;5.764;0;2;2
31;1242;5.414;-0.208;4;3
32;1292;5.394;-0.195;5;3
32;1298;5.414;0;3;1
33;1321;5.397;-0.007;3;2
33;1325;5.394;0;4;1
33;1351;5.394;0;5;1
34;1362;5.394;0;3;2
34;1365;5.394;0;3;2
34;1384;5.397;0;1;1
34;1399;5.39;-0.006;4;2
35;1401;5.252;-0.139;3;3
35;1408;5.39;0;3;2
35;1409;5.394;0;2;2
35;1420;5.383;-0.008;3;3
35;1424;5.394;0;1;3
36;1467;5.221;-0.1;4;2
36;1469;5.231;-0.092;3;2
36;1476;5.177;-0.075;4;3
37;1489;5.141;-0.139;3;3
37;1490;5.056;-0.148;3;2
37;1512;5.177;0;3;3
37;1514;5.177;0;3;3
37;1515;5.221;0;2;2
38;1527;5.141;0;2;3
38;1533;4.874;-0.325;5;2
38;1537;4.893;-0.206;3;2
38;1553;5.032;-0.127;3;2
39;1562;4.942;-0.066;3;2
39;1587;4.874;0;3;1
39;1592;5.032;0;2;2
39;1595;4.874;0;3;2
40;1618;4.705;-0.257;3;2
40;1626;4.874;0;2;2
40;1640;4.794;-0.114;3;2
41;1641;4.744;-0.046;2;2
41;1656;4.705;0;1;3
41;1661;4.794;0;3;3
41;1675;4.794;0;3;2
42;1689;4.658;-0.067;3;3
42;1712;4.524;-0.226;3;2
43;1727;4.011;-0.513;6;1
43;1735;4.524;0;2;3
43;1751;4.507;-0.085;3;3
44;1763;4.011;0;7;3
44;1777;4.011;0;2;1
44;1781;4.011;0;11;3
44;1787;4.011;0;10;1
44;1794;4.011;0;2;2
44;1799;4.011;0;3;2
45;1801;4.011;0;3;3
45;1803;4.011;0;4;3
45;1804;4.011;0;2;1
45;1805;4.011;0;3;2
45;1807;4.011;0;6;1
45;1810;4.011;0;1;2
45;1812;4.011;0;4;2
45;1813;4.011;0;4;2
45;1814;4.011;0;5;2
45;1817;4.011;0;1;1
45;1818;4.011;0;3;2
45;1819;4.011;0;2;3
45;1823;4.011;0;2;2
45;1829;4.011;0;3;3
45;1832;4.011;0;2;3
45;1834;4.011;0;3;3
45;1837;4.011;0;4;3
45;1839;4.011;0;7;2
46;1845;4.011;0;1;2
46;1847;4.011;0;3;2
46;1848;4.011;0;4;2
46;1853;4.011;0;4;2
46;1857;4.011;0;2;3
46;1858;4.011;0;2;2
46;1859;4.011;0;4;2
46;1864;4.011;0;2;2
46;1876;4.011;0;2;2
46;1877;4.011;0;5;2
46;1880;4.011;0;2;2
47;1893;4.011;0;5;3
47;1894;4.011;0;2;1
47;1904;4.011;0;1;2
47;1914;4.011;0;6;2
48;1924;4.011;0;5;2
48;1932;4.011;0;4;3
48;1936;4.011;0;7;2
48;1938;4.011;0;1;1
48;1942;4.011;0;1;3
48;1948;4.011;0;4;1
48;1950;4.011;0;2;3
48;1953;4.011;0;5;2
48;1959;4.011;0;4;3
48;1960;4.011;0;1;2
49;1965;4.011;0;3;2
49;1976;4.011;0;2;1
49;1978;4.011;0;6;3
49;1983;4.011;0;3;2
49;1988;4.011;0;2;3
49;1989;4.011;0;1;1
50;2001;4.011;0;4;1
50;2004;4.011;0;1;3
50;2011;4.011;0;1;2
50;2016;4.011;0;3;2
50;2029;4.011;0;1;1
50;2030;4.011;0;1;2
51;2042;4.011;0;1;3
51;2043;4.011;0;4;1
51;2044;4.011;0;2;2
51;2048;4.011;0;2;3
51;2049;4.011;0;4;2
51;2050;4.011;0;1;2
51;2061;4.011;0;1;3
51;2065;4.011;0;12;3
51;2066;4.011;0;1;2
51;2068;4.011;0;1;3
51;2072;4.011;0;3;2
51;2079;4.011;0;2;2
52;2084;4.011;0;1;3
52;2088;4.011;0;4;2
52;2091;4.011;0;6;3
52;2093;4.011;0;1;2
52;2096;4.011;0;8;3
52;2098;4.011;0;1;2
52;2107;4.011;0;5;3
52;2109;4.011;0;1;3
52;2111;4.011;0;1;2
52;2114;4.011;0;2;3
52;2118;4.011;0;2;2
53;2122;4.011;0;2;3
53;2124;4.011;0;2;2
53;2127;4.011;0;1;2
53;2128;4.011;0;2;1
53;2138;4.011;0;2;2
53;2145;4.011;0;8;2
53;2146;4.011;0;4;2
53;2148;4.011;0;3;3
53;2151;4.011;0;2;3
53;2152;4.011;0;1;3
53;2159;4.011;0;4;2
54;2166;4.011;0;5;2
54;2169;4.011;0;6;2
54;2170;4.011;0;4;2
54;2177;4.011;0;4;2
54;2181;4.011;0;1;2
54;2185;4.011;0;1;3
54;2187;4.011;0;4;1
54;2188;4.011;0;5;2
54;2189;4.011;0;1;2
54;2190;4.011;0;2;2
54;2200;4.011;0;6;3
55;2201;4.011;0;1;3
55;2203;4.011;0;2;3
55;2208;4.011;0;4;2
55;2222;4.011;0;3;3
55;2228;4.011;0;5;2
55;2231;4.011;0;2;2
55;2233;4.011;0;1;4
55;2234;4.011;0;1;3
55;2240;4.011;0;3;3
56;2263;4.011;0;4;3
56;2268;4.011;0;3;3
56;2271;4.011;0;1;3
56;2272;4.011;0;4;3
56;2274;4.011;0;7;4
57;2283;4.011;0;4;2
57;2293;4.011;0;2;2
57;2302;4.011;0;1;3
57;2305;4.011;0;3;3
57;2307;4.011;0;2;2
57;2310;4.011;0;1;2
57;2312;4.011;0;2;2
57;2320;4.011;0;2;3
58;2325;4.011;0;3;2
58;2343;4.011;0;3;3
58;2344;4.011;0;3;2
58;2350;4.011;0;4;1
58;2351;4.011;0;1;3
58;2353;4.011;0;2;2
58;2354;4.011;0;4;2
58;2355;4.011;0;3;3
59;2361;4.011;0;5;3
59;2363;4.011;0;3;3
59;2368;4.011;0;5;1
59;2370;4.011;0;2;3
59;2375;4.011;0;3;3
59;2381;4.011;0;2;1
59;2384;4.011;0;2;3
59;2385;4.011;0;2;2
59;2392;4.011;0;1;2
59;2396;4.011;0;2;3
59;2398;4.011;0;4;2
59;2400;4.011;0;2;1
60;2401;4.011;0;1;2
60;2410;4.011;0;9;3
60;2412;4.011;0;1;2
60;2415;4.011;0;5;3
60;2416;4.011;0;1;2
60;2427;4.011;0;2;2
60;2429;4.011;0;4;2
60;2431;4.011;0;3;2
60;2438;4.011;0;1;3
60;2440;4.011;0;1;2
61;2444;4.011;0;4;3
61;2449;4.011;0;6;2
61;2451;4.011;0;1;2
61;2454;4.011;0;6;2
61;2455;4.011;0;4;2
61;2462;4.011;0;2;2
61;2465;4.011;0;2;3
61;2468;4.011;0;8;3
61;2469;4.011;0;3;3
61;2471;4.011;0;1;2
61;2472;4.011;0;3;2
61;2475;4.011;0;2;2
61;2476;4.011;0;1;2
62;2483;4.011;0;5;2
62;2487;4.011;0;3;2
62;2489;4.011;0;2;1
62;2492;4.011;0;3;1
62;2495;4.011;0;2;2
62;2503;4.011;0;4;3
62;2509;4.011;0;1;2
62;2514;4.011;0;5;3
62;2520;4.011;0;3;1
63;2524;4.011;0;1;2
63;2526;4.011;0;1;2
63;2527;4.011;0;6;2
63;2528;4.011;0;4;2
63;2531;4.011;0;2;3
63;2535;4.011;0;1;3
63;2548;4.011;0;4;2
63;2553;4.011;0;4;3
64;2564;4.011;0;4;3
64;2566;4.011;0;2;3
64;2568;4.011;0;3;1
64;2571;4.011;0;6;2
64;2572;4.011;0;1;2
64;2577;4.011;0;3;3
64;2580;4.011;0;4;1
64;2581;4.011;0;2;2
64;2583;4.011;0;6;1
64;2584;4.011;0;4;3
64;2588;4.011;0;3;2
64;2590;4.011;0;4;2
64;2597;4.011;0;7;1
64;2598;4.011;0;2;2
65;2601;4.011;0;1;1
65;2602;4.011;0;1;2
65;2605;4.011;0;1;2
65;2610;4.011;0;6;1
65;2613;4.011;0;3;3
65;2614;4.011;0;1;3
65;2633;4.011;0;2;3
66;2642;4.011;0;2;2
66;2646;4.011;0;2;2
66;2647;4.011;0;2;2
66;2654;4.011;0;1;2
66;2662;4.011;0;6;2
66;2667;4.011;0;3;2
66;2672;4.011;0;3;2
66;2676;4.011;0;3;2
67;2681;4.011;0;2;2
67;2682;4.011;0;10;2
67;2685;4.011;0;1;2
67;2689;4.011;0;3;2
67;2699;4.011;0;1;2
67;2707;4.011;0;2;3
67;2715;4.011;0;6;2
67;2718;4.011;0;3;2
67;2719;4.011;0;1;2
68;2722;4.011;0;1;2
68;2724;4.011;0;2;2
68;2725;4.011;0;5;2
68;2726;4.011;0;1;3
68;2736;4.011;0;4;2
68;2739;4.011;0;3;1
68;2747;4.011;0;6;3
68;2749;4.011;0;8;2
68;2758;4.011;0;2;1
69;2765;4.011;0;1;2
69;2767;4.011;0;2;2
69;2768;4.011;0;2;3
69;2772;4.011;0;1;3
69;2773;4.011;0;4;2
69;2774;4.011;0;2;2
69;2784;4.011;0;3;2
69;2785;4.011;0;2;2
69;2789;4.011;0;6;2
69;2791;4.011;0;4;2
69;2792;4.011;0;1;1
69;2793;4.011;0;1;2
69;2795;4.011;0;5;2
69;2796;4.011;0;1;2
70;2802;4.011;0;1;1
70;2805;4.011;0;1;2
70;2810;4.011;0;2;1
70;2816;4.011;0;2;1
70;2824;4.011;0;1;3
70;2827;4.011;0;6;2
70;2832;4.011;0;4;3
70;2834;4.011;0;4;2
70;2840;4.011;0;3;2
71;2842;4.011;0;1;3
71;2846;4.011;0;9;2
71;2847;4.011;0;2;2
71;2848;4.011;0;2;2
71;2849;4.011;0;4;1
71;2859;4.011;0;1;3
71;2867;4.011;0;3;2
71;2870;4.011;0;1;3
71;2873;4.011;0;2;1
71;2875;4.011;0;3;2
