GEN;ID;FITNESS;GAINFITNESS;SURVIVAL;ORIGINE
0;1;14.995;0;1;0
0;2;13.79;0;1;0
0;3;14.251;0;2;0
0;4;15.898;0;1;0
0;5;12.091;0;3;0
0;6;14.277;0;1;0
0;7;15.114;0;1;0
0;8;13.879;0;1;0
0;9;13.872;0;1;0
0;10;12.582;0;2;0
0;11;13.365;0;1;0
0;12;12.205;0;2;0
0;13;16.119;0;1;0
0;14;14.357;0;1;0
0;15;12.595;0;2;0
0;16;14.817;0;1;0
0;17;13.465;0;2;0
0;18;16.215;0;1;0
0;19;13.617;0;2;0
0;20;15.745;0;1;0
0;21;15.075;0;1;0
0;22;12.481;0;2;0
0;23;12.657;0;2;0
0;24;12.218;0;1;0
0;25;13.608;0;2;0
0;26;13.862;0;1;0
0;27;16.926;0;1;0
0;28;14.84;0;1;0
0;29;13.314;0;2;0
0;30;12.56;0;3;0
0;31;13.571;0;1;0
0;32;13.374;0;1;0
0;33;12.759;0;2;0
0;34;13.439;0;2;0
0;35;14.32;0;1;0
0;36;12.886;0;2;0
0;37;14.094;0;1;0
0;38;13.771;0;2;0
0;39;15.403;0;1;0
0;40;15.425;0;1;0
1;41;14.606;2.452;0;2
1;42;12.328;-0.503;2;2
1;43;12.218;0;2;4
1;44;13.465;0;1;4
1;45;13.439;0.075;1;1
1;46;15.242;2.76;0;3
1;47;13.096;0.753;0;2
1;48;12.218;0;2;4
1;49;12.481;0;2;4
1;50;12.218;0;2;4
1;51;13.723;1.191;0;3
1;52;12.205;0;2;4
1;53;12.56;0;1;4
1;54;12.091;0;2;2
1;55;11.835;-0.256;2;1
1;56;14.456;2.107;0;2
1;57;14.858;1.847;0;3
1;58;14.783;2.497;0;3
1;59;15.766;2.743;0;3
1;60;15.865;3.717;0;2
1;61;12.878;0.666;1;2
1;62;12.218;0;0;4
1;63;12.091;0;2;1
1;64;13.365;0;0;1
1;65;12.205;0;1;4
1;66;15.395;3.247;0;2
1;67;12.205;0;1;4
1;68;12.55;-0.076;0;3
1;69;12.56;0;1;1
1;70;13.692;1.115;0;2
1;71;12.844;0.753;1;1
1;72;14.817;2.386;0;3
1;73;12.852;0.761;1;1
1;74;12.218;0;1;1
1;75;11.681;-0.878;3;1
1;76;12.56;0;1;4
1;77;13.79;0;0;1
1;78;11.518;-0.573;3;1
1;79;12.279;-0.329;2;2
1;80;11.289;-1.136;3;2
2;81;11.518;0;2;3
2;82;12.161;-0.045;1;1
2;83;11.305;-0.098;2;2
2;84;12.205;0;1;3
2;85;11.289;0;1;1
2;86;11.835;0;0;3
2;87;13.392;1.049;0;3
2;88;11.681;0;2;4
2;89;11.518;0;2;2
2;90;12.205;0;1;3
2;91;12.527;0.564;0;2
2;92;11.835;0;1;1
2;93;11.01;-0.279;3;1
2;94;12.019;0.214;1;3
2;95;10.749;-1.005;3;2
2;96;11.809;-0.155;0;3
2;97;12.449;0.702;0;3
2;98;12.218;0;0;4
2;99;14.01;2.067;0;3
2;100;13.208;1.461;0;3
2;101;9.491;-1.994;4;2
2;102;11.835;0;1;4
2;103;12.586;0.751;0;1
2;104;12.205;0;0;4
2;105;10.863;-1.023;2;3
2;106;11.289;0;3;4
2;107;12.71;0.619;0;1
2;108;12.218;0;1;4
2;109;11.779;-0.025;2;3
2;110;11.289;0;3;1
2;111;12.091;0;1;3
2;112;11.289;0;2;4
2;113;10.988;-1.16;3;2
2;114;14.859;2.71;0;2
2;115;12.218;0.656;0;2
2;116;12.205;0;1;4
2;117;11.715;-0.248;2;2
2;118;15.576;4.173;0;2
2;119;12.813;1.008;0;2
2;120;12.091;0;1;2
3;121;12.116;0.827;0;1
3;122;12.302;0.784;0;1
3;123;11.014;0.077;2;3
3;124;9.594;0.103;3;1
3;125;9.491;0;4;4
3;126;11.01;0;0;4
3;127;10.863;0;1;3
3;128;12.084;1.064;1;2
3;129;11.779;0;1;4
3;130;12.746;1.056;0;2
3;131;11.518;0;1;4
3;132;14.94;3.806;0;3
3;133;11.289;0;1;1
3;134;10.988;0;1;4
3;135;9.738;0.247;3;1
3;136;10.988;0;1;3
3;137;13.032;2.527;0;3
3;138;10.586;-0.164;3;1
3;139;11.696;0.816;0;3
3;140;12.856;2.466;0;3
3;141;12.058;1.07;0;1
3;142;10.611;-0.139;3;1
3;143;10.749;0;1;1
3;144;10.749;0;2;4
3;145;11.305;0;1;4
3;146;11.242;0.232;0;1
3;147;15.094;3.691;0;3
3;148;11.387;0.237;1;2
3;149;11.518;0;0;1
3;150;11.139;-0.15;1;3
3;151;12.459;2.069;0;2
3;152;11.936;1.187;1;1
3;153;11.01;0;2;4
3;154;10.863;0;2;3
3;155;11.947;0.871;0;2
3;156;14.209;3.071;0;2
3;157;10.749;0;2;2
3;158;10.988;0;2;2
3;159;12.269;1.87;0;2
3;160;13.196;3.076;0;2
4;161;10.586;0;2;1
4;162;11.61;1.49;0;2
4;163;12.049;1.878;0;3
4;164;11.596;1.558;0;3
4;165;11.438;0.689;0;1
4;166;11.057;1.006;1;2
4;167;10.586;0;2;1
4;168;10.577;-0.348;1;3
4;169;10.749;0;1;1
4;170;11.671;1.427;0;3
4;171;10.586;0;1;3
4;172;12.318;2.198;0;3
4;173;10.817;-0.046;1;1
4;174;10.929;0.331;0;2
4;175;10.611;0;1;3
4;176;10.749;0;1;3
4;177;9.491;0;3;1
4;178;10.586;0;1;2
4;179;10.749;0;1;3
4;180;10.762;0.095;1;2
4;181;10.96;0.84;1;3
4;182;13.06;2.831;0;2
4;183;9.594;0;2;1
4;184;14.465;4.164;0;3
4;185;9.491;0;3;1
4;186;10.574;1.082;1;3
4;187;11.675;0.869;0;3
4;188;9.594;0;2;3
4;189;9.738;0;2;4
4;190;10.916;-0.072;0;1
4;191;11.602;0.866;0;3
4;192;10.988;0;1;1
4;193;13.076;2.27;0;3
4;194;13.278;2.492;0;3
4;195;10.749;0;1;2
4;196;12.245;2.207;0;2
4;197;10.19;0.452;2;3
4;198;10.5;-0.249;2;3
4;199;10.863;0;0;1
4;200;11.29;1.251;0;3
5;201;9.594;0;1;1
5;202;10.869;1.13;0;3
5;203;9.594;0;1;3
